sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S2733,Prevotella,0.1060385210,0.0007754633,0.0630437510,0.3982444444
S2733,Streptococcus,0.3515042748,0.0669237680,0.2144840308,0.7332197778
S2733,Lactobacillus,0.0000749326,0.0006695537,0.0003649917,0.8031376667
S2734,Fusobacterium,0.0309074325,0.0000308700,0.0206152450,0.4114121667
S2734,Porphyromonas,0.0147885822,0.0000229372,0.0100254709,0.3058000000
S2734,Prevotella,0.2644970238,0.0022457843,0.1573803203,0.7867092778
S2734,Streptococcus,0.2017988122,0.0009407455,0.1050893727,0.3898000000
S2734,Lactobacillus,0.0000077770,0.0000176801,0.0000126078,0.2078536667
S2735,Fusobacterium,0.0439443442,0.0000031271,0.0292972718,0.6057000000
S2735,Porphyromonas,0.2063844848,0.0000040981,0.1398101665,0.9484234722
S2735,Prevotella,0.0771508861,0.0006085945,0.0458871332,0.2933613333
S2735,Streptococcus,0.2417782581,0.0242564160,0.1370455193,0.5005505000
S2735,Lactobacillus,0.0000089874,0.0002251188,0.0001144173,0.6237686667
S2736,Fusobacterium,0.0377383729,0.0007854377,0.0254207279,0.5241083333
S2736,Porphyromonas,0.0973785158,0.0001859558,0.0660260771,0.6740240556
S2736,Prevotella,0.1181876795,0.0181883267,0.0773428735,0.4780584167
S2736,Streptococcus,0.2502094790,0.1177906243,0.1864522526,0.6578000000
S2736,Lactobacillus,0.0000078361,0.0001628032,0.0000834298,0.5542000000
S2737,Fusobacterium,0.0585579413,0.0000473687,0.0390544171,0.7683360000
S2737,Porphyromonas,0.1938408848,0.0000333302,0.1313223188,0.9189354167
S2737,Prevotella,0.0981763477,0.0013325635,0.0586204358,0.3635770000
S2737,Streptococcus,0.1888781459,0.0308734684,0.1128018197,0.4183000000
S2737,Lactobacillus,0.0000111080,0.0001312065,0.0000696926,0.5163830556
S2738,Fusobacterium,0.0534284800,0.0000065391,0.0356211664,0.7179000000
S2738,Porphyromonas,0.1152597792,0.0000134070,0.0780835301,0.7311163333
S2738,Prevotella,0.1370695670,0.0037466097,0.0826137112,0.5055603333
S2738,Streptococcus,0.2340732594,0.0382644960,0.1397949659,0.5100000000
S2738,Lactobacillus,0.0000035564,0.0000834084,0.0000425086,0.4016000000
S2739,Fusobacterium,0.0392331185,0.0000288607,0.0261650326,0.5461533333
S2739,Porphyromonas,0.0457204960,0.0000714899,0.0309950102,0.4735184444
S2739,Prevotella,0.1126628825,0.0002779571,0.0667591805,0.4218737778
S2739,Streptococcus,0.2805490632,0.0222385062,0.1561773135,0.5633000000
S2739,Lactobacillus,0.0000182725,0.0000136364,0.0000160110,0.2306809722
S2740,Fusobacterium,0.0505820997,0.0002523690,0.0338055228,0.6817890833
S2740,Porphyromonas,0.0977357509,0.0001635412,0.0662608446,0.6747478333
S2740,Prevotella,0.0920980338,0.0352889889,0.0688943394,0.4340662222
S2740,Streptococcus,0.3140156185,0.1949289329,0.2566775847,0.8018047778
S2740,Lactobacillus,0.0000110700,0.0004400369,0.0002203221,0.7474000000
S2741,Fusobacterium,0.0337375742,0.0001405844,0.0225385776,0.4581932500
S2741,Porphyromonas,0.0092524320,0.0002142633,0.0063368937,0.2330615556
S2741,Prevotella,0.1833597276,0.0021137543,0.1093296822,0.6213313056
S2741,Streptococcus,0.2928784881,0.0005520069,0.1521287009,0.5468398889
S2741,Lactobacillus,0.0000495518,0.0000235050,0.0000368460,0.3731000000
S2742,Fusobacterium,0.0226602600,0.0000822666,0.0151342622,0.2698871667
S2742,Porphyromonas,0.0919737657,0.0002473253,0.0623845914,0.6586000000
S2742,Prevotella,0.0077755387,0.0027599981,0.0057269376,0.0911490000
S2742,Streptococcus,0.4075117078,0.0570019756,0.2387477627,0.7727187500
S2742,Lactobacillus,0.0000656090,0.0012886144,0.0006621970,0.8548058333
S2743,Fusobacterium,0.0328905103,0.0002307218,0.0220039141,0.4458000000
S2743,Porphyromonas,0.0312466716,0.0001699990,0.0212219385,0.4035409444
S2743,Prevotella,0.1223511090,0.0076591956,0.0755051162,0.4664604444
S2743,Streptococcus,0.3118173643,0.0031219426,0.1631862353,0.5920312500
S2743,Lactobacillus,0.0000098648,0.0000291968,0.0000192950,0.2553538889
S2744,Fusobacterium,0.0643857993,0.0001910495,0.0429875493,0.8302658333
S2744,Porphyromonas,0.2243391574,0.0001227803,0.1520112938,0.9877339167
S2744,Prevotella,0.0545456613,0.0098486101,0.0362891193,0.2246000000
S2744,Streptococcus,0.1723325764,0.0245623122,0.1011839307,0.3728528889
S2744,Lactobacillus,0.0000117520,0.0003792509,0.0001910198,0.7217572500
S2745,Fusobacterium,0.0233216489,0.0000174818,0.0155535932,0.2817861389
S2745,Porphyromonas,0.0083088917,0.0000565568,0.0056468482,0.2231914722
S2745,Prevotella,0.3228260548,0.0000724132,0.1909971026,0.8914257500
S2745,Streptococcus,0.2139113393,0.0004462813,0.1111318669,0.4119694722
S2745,Lactobacillus,0.0001445337,0.0000241695,0.0000858195,0.5604077500
S2746,Fusobacterium,0.0469908052,0.0000364434,0.0313393512,0.6436361667
S2746,Porphyromonas,0.0445921031,0.0002057271,0.0302739173,0.4672406667
S2746,Prevotella,0.1963568034,0.0011359569,0.1166187112,0.6532521667
S2746,Streptococcus,0.2406628010,0.0003726916,0.1249675631,0.4604591944
S2746,Lactobacillus,0.0000102007,0.0000026906,0.0000065372,0.1427748333
S2747,Fusobacterium,0.0564636156,0.0000952499,0.0376741604,0.7494000000
S2747,Porphyromonas,0.0618262355,0.0001465773,0.0419295715,0.5471461389
S2747,Prevotella,0.1237680835,0.0068433809,0.0760101064,0.4694799167
S2747,Streptococcus,0.3011763178,0.0028027071,0.1575149497,0.5686426667
S2747,Lactobacillus,0.0000194605,0.0000858860,0.0000518632,0.4418499444
S2748,Fusobacterium,0.0608072227,0.0064079761,0.0426741405,0.8256799167
S2748,Porphyromonas,0.0366403350,0.0005247111,0.0249901338,0.4293000000
S2748,Prevotella,0.0885707302,0.0073873058,0.0554113033,0.3455398333
S2748,Streptococcus,0.2725730147,0.0088560434,0.1455981767,0.5276000000
S2748,Lactobacillus,0.0000493519,0.0000762558,0.0000624758,0.4907122778
S2749,Fusobacterium,0.0643745135,0.0058307965,0.0448599412,0.8580000000
S2749,Porphyromonas,0.0761280338,0.0004177602,0.0517053649,0.6078356944
S2749,Prevotella,0.0993774460,0.0070152670,0.0616520490,0.3870737500
S2749,Streptococcus,0.2580331100,0.2556439134,0.2568827561,0.8020046944
S2749,Lactobacillus,0.0000298442,0.0000476401,0.0000385251,0.3819168889
S2750,Fusobacterium,0.0306400034,0.0000185533,0.0204328534,0.4042430000
S2750,Porphyromonas,0.0506291291,0.0000366581,0.0343089771,0.4973555000
S2750,Prevotella,0.1565497110,0.0019732166,0.0934128330,0.5558434444
S2750,Streptococcus,0.3145010945,0.0084940205,0.1671643552,0.6022575556
S2750,Lactobacillus,0.0000140122,0.0000940955,0.0000530772,0.4468483333
S2751,Fusobacterium,0.0216259448,0.0001800763,0.0144773220,0.2428674167
S2751,Porphyromonas,0.0150907839,0.0003338383,0.0103304789,0.3088504167
S2751,Prevotella,0.0928268863,0.0048068616,0.0568750452,0.3539786389
S2751,Streptococcus,0.3880878897,0.0034318032,0.2028831073,0.7039129444
S2751,Lactobacillus,0.0000320399,0.0000688523,0.0000499972,0.4326607500
S2752,Fusobacterium,0.0448074230,0.0000067131,0.0298738530,0.6187400556
S2752,Porphyromonas,0.1591828238,0.0000068096,0.1078357225,0.8484440000
S2752,Prevotella,0.1006249934,0.0000964198,0.0595640267,0.3722518333
S2752,Streptococcus,0.2045106776,0.0115424853,0.1116000665,0.4132691667
S2752,Lactobacillus,0.0000098105,0.0000209944,0.0000152661,0.2249000000
S2753,Fusobacterium,0.0397422025,0.0000019064,0.0264954371,0.5552497500
S2753,Porphyromonas,0.0418290560,0.0000240887,0.0283435827,0.4510250000
S2753,Prevotella,0.2673458217,0.0004364457,0.1583264991,0.7894089444
S2753,Streptococcus,0.1886223928,0.0000881369,0.0978466400,0.3588789167
S2753,Lactobacillus,0.0000036978,0.0000009836,0.0000023738,0.0683906667
S2754,Fusobacterium,0.0281642217,0.0000071605,0.0187785347,0.3626300000
S2754,Porphyromonas,0.0075622818,0.0001591049,0.0051741602,0.2091371111
S2754,Prevotella,0.1211596057,0.0000085343,0.0716753653,0.4496271111
S2754,Streptococcus,0.3209929023,0.0000121214,0.1664466004,0.6000293333
S2754,Lactobacillus,0.0002985189,0.0000011396,0.0001534558,0.6822516667
S2755,Fusobacterium,0.0581740910,0.0005815934,0.0389765918,0.7667727778
S2755,Porphyromonas,0.0362665493,0.0005710969,0.0247518872,0.4270663889
S2755,Prevotella,0.2071305403,0.0009291054,0.1229074190,0.6802222500
S2755,Streptococcus,0.1957680673,0.0002655106,0.1016372067,0.3759000000
S2755,Lactobacillus,0.0000163415,0.0000012604,0.0000089849,0.1709886667
S2756,Fusobacterium,0.0275393734,0.0000171897,0.0183653122,0.3503562778
S2756,Porphyromonas,0.0321458363,0.0000248088,0.0217842145,0.4080000000
S2756,Prevotella,0.1180622958,0.0001036255,0.0698819938,0.4410000000
S2756,Streptococcus,0.3033140402,0.0552895610,0.1838948465,0.6520394167
S2756,Lactobacillus,0.0000372973,0.0000470817,0.0000420702,0.3985675000
S2757,Fusobacterium,0.0506805160,0.0236123366,0.0416577896,0.8087400000
S2757,Porphyromonas,0.1784363087,0.0018347739,0.1214680716,0.8949000000
S2757,Prevotella,0.0263703228,0.1346306431,0.0705893269,0.4451287778
S2757,Streptococcus,0.2126507447,0.0072702826,0.1137638555,0.4218674167
S2757,Lactobacillus,0.0000028049,0.0000217785,0.0000120603,0.2043000000
S2758,Fusobacterium,0.0216803555,0.0000013869,0.0144540326,0.2425783333
S2758,Porphyromonas,0.0071214445,0.0000305292,0.0048340525,0.1990411111
S2758,Prevotella,0.1016990155,0.0000094647,0.0601638468,0.3766751944
S2758,Streptococcus,0.3521077878,0.0000654017,0.1826058982,0.6492000000
S2758,Lactobacillus,0.0002123012,0.0000056025,0.0001114726,0.6199150000
S2759,Fusobacterium,0.0397763657,0.0003175622,0.0266234312,0.5591475000
S2759,Porphyromonas,0.1100650269,0.0000927528,0.0745900998,0.7093560833
S2759,Prevotella,0.1046637082,0.0009421224,0.0622985534,0.3930460556
S2759,Streptococcus,0.2570906814,0.0328200561,0.1491085285,0.5382420556
S2759,Lactobacillus,0.0000166012,0.0000496032,0.0000326998,0.3526000000
S2760,Fusobacterium,0.0704120496,0.0000121174,0.0469454055,0.8913261111
S2760,Porphyromonas,0.0856609953,0.0000311274,0.0580384573,0.6399697500
S2760,Prevotella,0.1903539041,0.0006264061,0.1128595739,0.6374572222
S2760,Streptococcus,0.1728542333,0.0009770809,0.0900985674,0.3309669444
S2760,Lactobacillus,0.0000191276,0.0000342212,0.0000264903,0.3054461111
S2761,Fusobacterium,0.0528540563,0.0000408788,0.0352496638,0.7072000000
S2761,Porphyromonas,0.0453397146,0.0000932659,0.0307440860,0.4706000000
S2761,Prevotella,0.1957178289,0.0292540764,0.1277255920,0.6999000000
S2761,Streptococcus,0.2353720350,0.0004974103,0.1222842527,0.4514611944
S2761,Lactobacillus,0.0000055636,0.0000358249,0.0000203252,0.2632758056
S2762,Fusobacterium,0.0395177833,0.0000531438,0.0263629035,0.5524501389
S2762,Porphyromonas,0.1541692057,0.0000139346,0.1044416989,0.8334383333
S2762,Prevotella,0.1013008485,0.0006781345,0.0602014301,0.3768751389
S2762,Streptococcus,0.2103384736,0.0100377100,0.1138973652,0.4219673333
S2762,Lactobacillus,0.0000092995,0.0000638213,0.0000358955,0.3691605000
S2763,Fusobacterium,0.0391818907,0.0005262898,0.0262966904,0.5500021111
S2763,Porphyromonas,0.1457667313,0.0001552432,0.0987952835,0.8117161667
S2763,Prevotella,0.0628843911,0.0067918691,0.0399733610,0.2533000000
S2763,Streptococcus,0.2746246931,0.0472242447,0.1651355883,0.5971300278
S2763,Lactobacillus,0.0000074807,0.0000896520,0.0000475643,0.4219054444
S2764,Fusobacterium,0.0680382223,0.0001041086,0.0453935177,0.8673164444
S2764,Porphyromonas,0.1467805789,0.0001343366,0.0994753394,0.8126021944
S2764,Prevotella,0.0875194926,0.0068662111,0.0545766030,0.3381615556
S2764,Streptococcus,0.1434778642,0.0003932454,0.0745852700,0.2688901667
S2764,Lactobacillus,0.0000005700,0.0000003539,0.0000004646,0.0000000000
S2765,Fusobacterium,0.0376081029,0.0000004692,0.0250722250,0.5152000000
S2765,Porphyromonas,0.1722090020,0.0000056803,0.1166595434,0.8791243333
S2765,Prevotella,0.0586217308,0.0000559606,0.0347005007,0.2201723333
S2765,Streptococcus,0.2598297127,0.0055269484,0.1373876410,0.5010000000
S2765,Lactobacillus,0.0000127418,0.0000210395,0.0000167895,0.2361799722
S2766,Fusobacterium,0.0320777000,0.0000304823,0.0213952941,0.4309681667
S2766,Porphyromonas,0.0882532697,0.0000436833,0.0597985644,0.6509283611
S2766,Prevotella,0.0912052142,0.0006627370,0.0542230756,0.3358055556
S2766,Streptococcus,0.3425911043,0.0543563789,0.2038114217,0.7052128333
S2766,Lactobacillus,0.0000344158,0.0002543478,0.0001416997,0.6679229722
S2767,Fusobacterium,0.0362017673,0.0000038525,0.0241357957,0.4952171667
S2767,Porphyromonas,0.0932845266,0.0000054180,0.0631944916,0.6607789167
S2767,Prevotella,0.1454718379,0.0003157585,0.0861827351,0.5195508611
S2767,Streptococcus,0.2797016825,0.1115637767,0.1987463945,0.6926865000
S2767,Lactobacillus,0.0000208892,0.0003272991,0.0001703575,0.7031194722
S2768,Fusobacterium,0.0263577927,0.0000028348,0.0175728068,0.3275000000
S2768,Porphyromonas,0.0687960652,0.0000033298,0.0466048602,0.5762225833
S2768,Prevotella,0.2010302143,0.0000422724,0.1189365479,0.6616496667
S2768,Streptococcus,0.2376929303,0.0326204012,0.1389543052,0.5074980000
S2768,Lactobacillus,0.0000516488,0.0002291062,0.0001382134,0.6615000000
S2769,Fusobacterium,0.0719259764,0.0003822400,0.0480780643,0.9064000000
S2769,Porphyromonas,0.1630667004,0.0000590449,0.1104835857,0.8599491667
S2769,Prevotella,0.0632503660,0.0061210080,0.0399158395,0.2523000000
S2769,Streptococcus,0.2290445181,0.6054449264,0.4102743443,1.0000000000
S2769,Lactobacillus,0.0000197025,0.0002046501,0.0001099208,0.6173584444
S2770,Fusobacterium,0.0690895124,0.0072974639,0.0484921629,0.9121101667
S2770,Porphyromonas,0.0914378408,0.0007803390,0.0621934854,0.6573000000
S2770,Prevotella,0.0687715034,0.1063598496,0.0841244899,0.5119046667
S2770,Streptococcus,0.2624167781,0.0070083279,0.1394423391,0.5089000000
S2770,Lactobacillus,0.0000106055,0.0001076370,0.0000579379,0.4701266667
S2771,Fusobacterium,0.0222575636,0.0000125791,0.0148425688,0.2631757778
S2771,Porphyromonas,0.0294154760,0.0000193996,0.0199328707,0.3939000000
S2771,Prevotella,0.1504500768,0.0001321959,0.0890526325,0.5334478333
S2771,Streptococcus,0.3380857288,0.0023251354,0.1764232209,0.6324000000
S2771,Lactobacillus,0.0000638048,0.0000725983,0.0000680943,0.5085848889
S2772,Fusobacterium,0.0606774427,0.0000194700,0.0404581185,0.7913470000
S2772,Porphyromonas,0.0650942982,0.0001414239,0.0441417581,0.5621000000
S2772,Prevotella,0.1465888381,0.0015508981,0.0873479894,0.5250497500
S2772,Streptococcus,0.2672519796,0.0004034377,0.1387693483,0.5063492500
S2772,Lactobacillus,0.0000271714,0.0000230920,0.0000251814,0.2973707778
S2773,Fusobacterium,0.0663068276,0.0078345558,0.0468160703,0.8889597500
S2773,Porphyromonas,0.0791011950,0.0003219044,0.0536885206,0.6160340278
S2773,Prevotella,0.1201003703,0.0189680529,0.0787928041,0.4874134444
S2773,Streptococcus,0.1775883198,0.2657376528,0.2200305912,0.7450087778
S2773,Lactobacillus,0.0000188722,0.0001214093,0.0000688903,0.5117421111
S2774,Fusobacterium,0.0210086932,0.0000841942,0.0140338602,0.2268808889
S2774,Porphyromonas,0.0058058811,0.0002704422,0.0040202556,0.1679941111
S2774,Prevotella,0.1982016483,0.0009131595,0.1176190261,0.6566272222
S2774,Streptococcus,0.2953784084,0.0004871734,0.1533937397,0.5527775556
S2774,Lactobacillus,0.0000515680,0.0000126364,0.0000325770,0.3515788333
S2775,Fusobacterium,0.0424629252,0.0000120712,0.0283126405,0.5896443889
S2775,Porphyromonas,0.0514565057,0.0001022019,0.0348906013,0.5008095000
S2775,Prevotella,0.0744261789,0.0003240563,0.0441591147,0.2815883333
S2775,Streptococcus,0.3789090430,0.0010825640,0.1969925901,0.6870150833
S2775,Lactobacillus,0.0001395066,0.0001361231,0.0001378561,0.6600476111
S2776,Fusobacterium,0.0722271371,0.0000121381,0.0481554708,0.9074538889
S2776,Porphyromonas,0.1047623348,0.0000395512,0.0709807917,0.6970206944
S2776,Prevotella,0.1594339752,0.0071580532,0.0972367676,0.5712403611
S2776,Streptococcus,0.1722357686,0.0150215541,0.0965400357,0.3523799722
S2776,Lactobacillus,0.0000063551,0.0001236642,0.0000635790,0.4947000000
S2777,Fusobacterium,0.0777829544,0.0000258724,0.0518639270,0.9582060000
S2777,Porphyromonas,0.0865759179,0.0000366908,0.0586600382,0.6443000000
S2777,Prevotella,0.1664914146,0.0008672830,0.0988421214,0.5803385556
S2777,Streptococcus,0.1936783580,0.0038351123,0.1022723508,0.3782000000
S2777,Lactobacillus,0.0000269317,0.0000854393,0.0000554720,0.4570963889
S2778,Fusobacterium,0.0269481009,0.0000056142,0.0179672720,0.3393783333
S2778,Porphyromonas,0.0092503674,0.0000586936,0.0062853113,0.2325000000
S2778,Prevotella,0.1041889117,0.0000230554,0.0616422944,0.3866215000
S2778,Streptococcus,0.3426188503,0.0002043810,0.1777526243,0.6353457222
S2778,Lactobacillus,0.0002263801,0.0000114292,0.0001215260,0.6352267222
S2779,Fusobacterium,0.0398082410,0.0001572162,0.0265912327,0.5577986111
S2779,Porphyromonas,0.0278605247,0.0003518910,0.0189867719,0.3859000000
S2779,Prevotella,0.0990726843,0.0000881371,0.0586423763,0.3642769444
S2779,Streptococcus,0.3479319023,0.0010118968,0.1808963441,0.6456000000
S2779,Lactobacillus,0.0004048042,0.0000444915,0.0002290419,0.7529000000
S2780,Fusobacterium,0.0274258646,0.0000003361,0.0182840218,0.3484703333
S2780,Porphyromonas,0.1436835821,0.0000012385,0.0973344390,0.8094083611
S2780,Prevotella,0.1083876155,0.0000531566,0.0641383294,0.4051131667
S2780,Streptococcus,0.2631744208,0.0092845597,0.1409311544,0.5149475000
S2780,Lactobacillus,0.0000053212,0.0000156882,0.0000103783,0.1852615833
S2781,Fusobacterium,0.0336663461,0.0005185168,0.0226170697,0.4619641111
S2781,Porphyromonas,0.0691998828,0.0001667298,0.0469311238,0.5784404444
S2781,Prevotella,0.0921282608,0.0049340181,0.0565137110,0.3515789722
S2781,Streptococcus,0.3455178807,0.0412857376,0.1990357377,0.6940856667
S2781,Lactobacillus,0.0000363831,0.0003739690,0.0002010591,0.7328320000
S2782,Fusobacterium,0.0528471947,0.0000113119,0.0352352338,0.7066568333
S2782,Porphyromonas,0.0838852906,0.0000274683,0.0568343802,0.6335312500
S2782,Prevotella,0.1709828697,0.0420237211,0.1183094146,0.6589006667
S2782,Streptococcus,0.1425891558,0.0040098142,0.0758657691,0.2738795000
S2782,Lactobacillus,0.0000012708,0.0000609553,0.0000303852,0.3368000000
S2783,Fusobacterium,0.0328711325,0.0000230014,0.0219217555,0.4437664444
S2783,Porphyromonas,0.0852642172,0.0000112913,0.0577632733,0.6374000000
S2783,Prevotella,0.1804714981,0.0002015557,0.1068401132,0.6116634722
S2783,Streptococcus,0.2325605839,0.0880229058,0.1629683685,0.5910944167
S2783,Lactobacillus,0.0000361462,0.0002576062,0.0001441755,0.6710451667
S2784,Fusobacterium,0.0470457128,0.0000290311,0.0313734856,0.6442360278
S2784,Porphyromonas,0.0564617742,0.0001559662,0.0382986103,0.5230000000
S2784,Prevotella,0.2062866622,0.0195742132,0.1300238309,0.7060562500
S2784,Streptococcus,0.1627649021,0.0003498602,0.0845650671,0.3104723333
S2784,Lactobacillus,0.0000008917,0.0000014587,0.0000011683,0.0000000000
S2785,Fusobacterium,0.0384383411,0.0001229393,0.0256665405,0.5317530833
S2785,Porphyromonas,0.1489546680,0.0000391067,0.1009173902,0.8177074167
S2785,Prevotella,0.0941489582,0.0024170636,0.0566810013,0.3518577778
S2785,Streptococcus,0.2414173270,0.0563079611,0.1522905953,0.5478397500
S2785,Lactobacillus,0.0000050834,0.0000592326,0.0000314977,0.3435642500
S2786,Fusobacterium,0.0461312627,0.0000791209,0.0307805488,0.6365123333
S2786,Porphyromonas,0.0475151766,0.0001906430,0.0322491980,0.4817163889
S2786,Prevotella,0.1284313481,0.0025149619,0.0770007115,0.4753000000
S2786,Streptococcus,0.3449426990,0.0078750478,0.1826508670,0.6492204167
S2786,Lactobacillus,0.0001214071,0.0005251243,0.0003183423,0.7880217222
S2787,Fusobacterium,0.0444600814,0.0000411496,0.0296537708,0.6140406111
S2787,Porphyromonas,0.0997065822,0.0000483732,0.0675587729,0.6816000000
S2787,Prevotella,0.1286177438,0.0010690788,0.0765204018,0.4722000000
S2787,Streptococcus,0.2705692901,0.0095341702,0.1448857139,0.5255000000
S2787,Lactobacillus,0.0000206972,0.0000943884,0.0000566441,0.4631422500
S2788,Fusobacterium,0.0495278693,0.0014083141,0.0334880175,0.6762305556
S2788,Porphyromonas,0.1476132389,0.0001234791,0.1000358971,0.8154076944
S2788,Prevotella,0.0612819251,0.2496962052,0.1382398705,0.7319467500
S2788,Streptococcus,0.2038893925,0.0174538370,0.1141241250,0.4228670278
S2788,Lactobacillus,0.0000013925,0.0001190749,0.0000587985,0.4741000000
S2789,Fusobacterium,0.0545884496,0.0000085166,0.0363951386,0.7277000000
S2789,Porphyromonas,0.0715262025,0.0000222624,0.0484604154,0.5911321667
S2789,Prevotella,0.1610523480,0.0000833892,0.0953044634,0.5629000000
S2789,Streptococcus,0.2312600287,0.0015914818,0.1206788765,0.4444626111
S2789,Lactobacillus,0.0000541116,0.0000341367,0.0000443677,0.4091543333
S2790,Fusobacterium,0.0310374923,0.0000464911,0.0207071586,0.4140000000
S2790,Porphyromonas,0.0216359708,0.0000174855,0.0146622658,0.3499779444
S2790,Prevotella,0.2667114227,0.0086425033,0.1613029908,0.7956495000
S2790,Streptococcus,0.2233628125,0.0286979393,0.1296352809,0.4748000000
S2790,Lactobacillus,0.0000276394,0.0013380159,0.0006668474,0.8549116111
S2791,Fusobacterium,0.0515259037,0.0000146555,0.0343554877,0.6910282778
S2791,Porphyromonas,0.0986899465,0.0000292668,0.0668639208,0.6794706667
S2791,Prevotella,0.1301072117,0.0003200468,0.0770955528,0.4763760833
S2791,Streptococcus,0.2571940276,0.0326822079,0.1490957441,0.5381000000
S2791,Lactobacillus,0.0000337882,0.0001318045,0.0000816010,0.5507000000
S2792,Fusobacterium,0.0302942866,0.0001810553,0.0202565428,0.4014438889
S2792,Porphyromonas,0.0159961567,0.0000738090,0.0108599155,0.3123318889
S2792,Prevotella,0.2970290855,0.0000223876,0.1757164906,0.8419686111
S2792,Streptococcus,0.1883490669,0.0001348328,0.0977273986,0.3579164444
S2792,Lactobacillus,0.0002105906,0.0000062532,0.0001109138,0.6190288889
S2793,Fusobacterium,0.0369829608,0.0000078529,0.0246579248,0.5057570278
S2793,Porphyromonas,0.0314152283,0.0000733815,0.0213049551,0.4048110000
S2793,Prevotella,0.1013525527,0.0000507334,0.0599757532,0.3753000000
S2793,Streptococcus,0.3411883780,0.0005374421,0.1771712607,0.6336696667
S2793,Lactobacillus,0.0001464973,0.0000232116,0.0000863579,0.5622000000
S2794,Fusobacterium,0.0426863813,0.0000568344,0.0284765323,0.5919000000
S2794,Porphyromonas,0.0212361772,0.0000731777,0.0144094032,0.3480354167
S2794,Prevotella,0.2663524124,0.0010729254,0.1579988191,0.7891000000
S2794,Streptococcus,0.2443148983,0.0019300780,0.1276110959,0.4688872222
S2794,Lactobacillus,0.0000870905,0.0001518071,0.0001186596,0.6300273056
S2795,Fusobacterium,0.0403097317,0.0000555750,0.0268916795,0.5621973889
S2795,Porphyromonas,0.1447387821,0.0000461526,0.0980637403,0.8107163333
S2795,Prevotella,0.0756736652,0.0317315993,0.0577254974,0.3584000000
S2795,Streptococcus,0.2977350160,0.1357923834,0.2197626373,0.7444265833
S2795,Lactobacillus,0.0000029272,0.0002705149,0.0001334578,0.6525492222
S2796,Fusobacterium,0.0264438310,0.0000050710,0.0176309110,0.3281810278
S2796,Porphyromonas,0.0060868981,0.0000338443,0.0041343001,0.1747716667
S2796,Prevotella,0.3341877156,0.0000201848,0.1976967523,0.9210602778
S2796,Streptococcus,0.1961037582,0.0001403251,0.1017509941,0.3762000000
S2796,Lactobacillus,0.0002572522,0.0000173155,0.0001402099,0.6636928889
S2797,Fusobacterium,0.0170459656,0.0000488369,0.0113802560,0.1134763333
S2797,Porphyromonas,0.0021874754,0.0000151391,0.0014867218,0.0183698611
S2797,Prevotella,0.3490589221,0.0000064204,0.2064881819,0.9630365556
S2797,Streptococcus,0.0811725373,0.0009734128,0.0425581440,0.0624804444
S2797,Lactobacillus,0.0000625826,0.0000016770,0.0000328725,0.3555625833
S2798,Fusobacterium,0.0439947581,0.0000402681,0.0293432615,0.6068506667
S2798,Porphyromonas,0.0284388181,0.0000680725,0.0192869647,0.3893727778
S2798,Prevotella,0.2162430513,0.0006809994,0.1281965794,0.7007196389
S2798,Streptococcus,0.2210895964,0.0046918050,0.1168980672,0.4325648611
S2798,Lactobacillus,0.0000157274,0.0000133059,0.0000145462,0.2220824444
S2799,Fusobacterium,0.0481777225,0.0000081578,0.0321212009,0.6557342500
S2799,Porphyromonas,0.1805099553,0.0000214378,0.1222878528,0.8975063889
S2799,Prevotella,0.0822103001,0.0004562367,0.0488177953,0.3056856944
S2799,Streptococcus,0.2357657913,0.0272584351,0.1353733605,0.4928000000
S2799,Lactobacillus,0.0000108784,0.0000629813,0.0000362945,0.3713601111
S2800,Fusobacterium,0.0497236625,0.0000221232,0.0331564827,0.6705314722
S2800,Porphyromonas,0.1688394999,0.0000108392,0.1143786416,0.8709089444
S2800,Prevotella,0.1067163351,0.0008008741,0.0634550905,0.3997157500
S2800,Streptococcus,0.2029187856,0.0100665413,0.1100640013,0.4075210000
S2800,Lactobacillus,0.0000099250,0.0001030500,0.0000553518,0.4558868889
S2801,Fusobacterium,0.0713839149,0.0028720858,0.0485466385,0.9134050278
S2801,Porphyromonas,0.0947929848,0.0003071726,0.0643136905,0.6676253611
S2801,Prevotella,0.1185844133,0.0209490259,0.0787051705,0.4862568333
S2801,Streptococcus,0.1728277994,0.2519948419,0.2109452643,0.7280209444
S2801,Lactobacillus,0.0000118846,0.0000998882,0.0000548132,0.4541396944
S2802,Fusobacterium,0.0324208657,0.0001037671,0.0216484995,0.4383345556
S2802,Porphyromonas,0.0108820214,0.0002566345,0.0074544772,0.2577313333
S2802,Prevotella,0.1600516095,0.0001377001,0.0947346606,0.5602000000
S2802,Streptococcus,0.3112297141,0.0003851540,0.1615638148,0.5846654444
S2802,Lactobacillus,0.0002169884,0.0000175191,0.0001196863,0.6318628333
S2803,Fusobacterium,0.0209330286,0.0000866857,0.0139842477,0.2255340833
S2803,Porphyromonas,0.0022844698,0.0000297141,0.0015571292,0.0251800000
S2803,Prevotella,0.3192069284,0.0000122194,0.1888316247,0.8828193333
S2803,Streptococcus,0.1133916088,0.0006545143,0.0591107856,0.1929911111
S2803,Lactobacillus,0.0001061604,0.0000024653,0.0000555774,0.4578923333
S2804,Fusobacterium,0.0317927479,0.0000065102,0.0211973353,0.4276060000
