sample_id,taxon,saliva_relative_abundance,stool_relative_abundance,fused_raw_abundance,model_abundance
S2722,Porphyromonas,0.0405992557,0.0000018584,0.0275033211,0.4381697121
S2722,Prevotella,0.2632278235,0.0014907203,0.1563211194,0.8151011751
S2722,Streptococcus,0.2103060193,0.0945445895,0.1545690346,0.6052224884
S2722,Lactobacillus,0.0000137663,0.0011506073,0.0005683229,0.6298191619
S2723,Fusobacterium,0.0215056338,0.0000039141,0.0143383939,0.4077231094
S2723,Porphyromonas,0.0175928865,0.0000034616,0.0119188785,0.3502730965
S2723,Prevotella,0.3377181099,0.0000329299,0.1997903603,0.9723000000
S2723,Streptococcus,0.1842818403,0.0015705375,0.0963097315,0.4678621312
S2723,Lactobacillus,0.0000789011,0.0000855064,0.0000821232,0.3953985669
S2724,Fusobacterium,0.0303296166,0.0000191877,0.0202261403,0.4647653371
S2724,Porphyromonas,0.0917742830,0.0000070477,0.0621719491,0.6037451698
S2724,Prevotella,0.1319291960,0.0198707942,0.0861588629,0.5132260277
S2724,Streptococcus,0.0831458946,0.0084558901,0.0471840406,0.2744326965
S2724,Lactobacillus,0.0000003196,0.0000285998,0.0000141148,0.3394741573
S2725,Fusobacterium,0.0251716853,0.0001194734,0.0168209480,0.4516324992
S2725,Porphyromonas,0.0054287069,0.0002000750,0.0037420515,0.2730288207
S2725,Prevotella,0.0626703461,0.0001842587,0.0371478597,0.2498176994
S2725,Streptococcus,0.4085346242,0.0081948963,0.2157784589,0.7396120225
S2725,Lactobacillus,0.0005986740,0.0000919934,0.0003515128,0.6151905127
S2726,Fusobacterium,0.0628667755,0.0002313440,0.0419882983,0.7204320920
S2726,Porphyromonas,0.0620196335,0.0001421494,0.0420591547,0.5085673242
S2726,Prevotella,0.0939822133,0.0284384818,0.0672108300,0.4508982426
S2726,Streptococcus,0.0583869945,0.0002150328,0.0303782722,0.1868468047
S2726,Lactobacillus,0.0000001627,0.0000001607,0.0000001618,0.3148407791
S2727,Fusobacterium,0.0343578516,0.0000525965,0.0229227665,0.4874218450
S2727,Porphyromonas,0.0676873893,0.0000810655,0.0458788977,0.5169480638
S2727,Prevotella,0.1432732311,0.0039287353,0.0863578737,0.5133883617
S2727,Streptococcus,0.2092782724,0.0003997419,0.1087071281,0.5197672266
S2727,Lactobacillus,0.0000075380,0.0000153455,0.0000113465,0.3367526575
S2728,Fusobacterium,0.0342270619,0.0033812482,0.0239451240,0.5078656339
S2728,Porphyromonas,0.0445480154,0.0005999118,0.0303712078,0.4444845159
S2728,Prevotella,0.1319711889,0.2470991492,0.1789952854,0.9723000000
S2728,Streptococcus,0.1333468765,0.0046844811,0.0713983158,0.3924141286
S2728,Lactobacillus,0.0000005159,0.0000050869,0.0000027457,0.3205695824
S2729,Fusobacterium,0.0423971100,0.0006207251,0.0284716484,0.5768820784
S2729,Porphyromonas,0.0524652419,0.0001676428,0.0355950486,0.4587563552
S2729,Prevotella,0.1625887625,0.0449208744,0.1145272308,0.7148147014
S2729,Streptococcus,0.2485090255,0.0381090790,0.1472053475,0.5920326317
S2729,Lactobacillus,0.0000073162,0.0001904073,0.0000966289,0.4539771659
S2730,Fusobacterium,0.0350324044,0.0001408080,0.0234018722,0.5015598252
S2730,Porphyromonas,0.1752529319,0.0000498739,0.1187358164,0.8369039844
S2730,Prevotella,0.0927010427,0.0160217360,0.0613813259,0.4326820480
S2730,Streptococcus,0.1888775680,0.1695237538,0.1795590649,0.6670476710
S2730,Lactobacillus,0.0000005899,0.0000141615,0.0000072102,0.3304678606
S2731,Fusobacterium,0.0371196802,0.0001762118,0.0248051907,0.5448331773
S2731,Porphyromonas,0.0318809237,0.0001576001,0.0216475935,0.4097600432
S2731,Prevotella,0.1585404414,0.0002449978,0.0938845560,0.5542698595
S2731,Streptococcus,0.1245339266,0.0000380854,0.0645914845,0.3731279515
S2731,Lactobacillus,0.0000920952,0.0000118539,0.0000529531,0.3796276978
S2732,Fusobacterium,0.0503976283,0.0000097587,0.0336016718,0.6346971915
S2732,Porphyromonas,0.0215445614,0.0000164760,0.0146000177,0.3820510224
S2732,Prevotella,0.3310618723,0.0002982841,0.1959612518,0.9723000000
S2732,Streptococcus,0.0966232560,0.0019973015,0.0510626113,0.3252568839
S2732,Lactobacillus,0.0000100737,0.0000099047,0.0000099913,0.3354203472
S2733,Fusobacterium,0.0307184977,0.0000008364,0.0204792773,0.4657416129
S2733,Porphyromonas,0.0524002801,0.0000119375,0.0355008147,0.4584825563
S2733,Prevotella,0.1311618265,0.0028239848,0.0787421447,0.5071761762
S2733,Streptococcus,0.3663229798,0.0049801962,0.1923431210,0.7059211910
S2733,Lactobacillus,0.0000157765,0.0003274739,0.0001678240,0.5015087097
S2734,Fusobacterium,0.0219116112,0.0000067884,0.0146100036,0.4088189332
S2734,Porphyromonas,0.0081073054,0.0000085971,0.0054948189,0.2863836783
S2734,Prevotella,0.2145349491,0.0000003638,0.1269081466,0.7320286738
S2734,Streptococcus,0.2822876858,0.0000739984,0.1464070215,0.5900736719
S2734,Lactobacillus,0.0056476813,0.0000740855,0.0029288541,0.7536783360
S2735,Fusobacterium,0.0203294550,0.0004116678,0.0136901926,0.4051079067
S2735,Porphyromonas,0.0194904719,0.0000694638,0.0132256306,0.3627669341
S2735,Prevotella,0.1924819460,0.0018993159,0.1146383365,0.7149691788
S2735,Streptococcus,0.2941759885,0.0154588958,0.1599788698,0.6173032089
S2735,Lactobacillus,0.0000516542,0.0002206049,0.0001340692,0.4710607243
S2736,Fusobacterium,0.0532862619,0.0000530680,0.0355418640,0.6665047297
S2736,Porphyromonas,0.0494912026,0.0001059652,0.0335604809,0.4528448667
S2736,Prevotella,0.1632362777,0.0002431262,0.0966616102,0.5589441383
S2736,Streptococcus,0.2769633158,0.0078105075,0.1473712229,0.5924396624
S2736,Lactobacillus,0.0001586646,0.0001524537,0.0001556349,0.4966897486
S2737,Fusobacterium,0.0242328271,0.0000001539,0.0161552694,0.4150533905
S2737,Porphyromonas,0.0029470449,0.0000008568,0.0019966616,0.2075741959
S2737,Prevotella,0.4288982386,0.0000063686,0.2537170522,0.9723000000
S2737,Streptococcus,0.0859297880,0.0000053560,0.0445587651,0.2493950135
S2737,Lactobacillus,0.0000249204,0.0000010591,0.0000132807,0.3386541662
S2738,Fusobacterium,0.0096278383,0.0000058233,0.0064205000,0.1973322576
S2738,Porphyromonas,0.0007302515,0.0000282906,0.0005038125,0.0607995218
S2738,Prevotella,0.3453119528,0.0001203136,0.2043181847,0.9723000000
S2738,Streptococcus,0.2057537273,0.0000731260,0.1067223267,0.5118560155
S2738,Lactobacillus,0.0003900834,0.0000971865,0.0002472068,0.5334397389
S2739,Fusobacterium,0.0413173377,0.0003952226,0.0276766327,0.5594534883
S2739,Porphyromonas,0.0107458237,0.0003240646,0.0073839659,0.2981925256
S2739,Prevotella,0.3164658691,0.0000153114,0.1872114159,0.9723000000
S2739,Streptococcus,0.1610051333,0.0000805309,0.0835229173,0.4246797932
S2739,Lactobacillus,0.0003421263,0.0000017302,0.0001760794,0.5047724823
S2740,Fusobacterium,0.0363356461,0.0000398504,0.0242370476,0.5112541439
S2740,Porphyromonas,0.1893638056,0.0000343589,0.1282897905,0.8513391424
S2740,Prevotella,0.0418280855,0.0000089869,0.0247470452,0.1502548804
S2740,Streptococcus,0.2163679314,0.0421354888,0.1324782368,0.5569831163
S2740,Lactobacillus,0.0002031391,0.0001343584,0.0001695875,0.5022059091
S2741,Fusobacterium,0.0746242266,0.0010660574,0.0501048368,0.7723333999
S2741,Porphyromonas,0.1001469267,0.0002332973,0.0679167237,0.6340409030
S2741,Prevotella,0.0637995836,0.0705690686,0.0665645845,0.4494021527
S2741,Streptococcus,0.2473729040,0.0057488002,0.1310353725,0.5555989601
S2741,Lactobacillus,0.0000056455,0.0000820783,0.0000429298,0.3743773931
S2742,Fusobacterium,0.0324934759,0.0001136989,0.0217002169,0.4726258087
S2742,Porphyromonas,0.0435857340,0.0003066029,0.0296247240,0.4428408322
S2742,Prevotella,0.0289691248,0.0039530488,0.0187512910,0.1288672130
S2742,Streptococcus,0.3799449659,0.0163844202,0.2048972957,0.7221638855
S2742,Lactobacillus,0.0000200730,0.0000541826,0.0000367118,0.3711203705
S2743,Fusobacterium,0.0196073610,0.0001269596,0.0131138939,0.4027827986
S2743,Porphyromonas,0.0641599289,0.0001957345,0.0435263178,0.5117863658
S2743,Prevotella,0.0218462362,0.0015591546,0.0135599634,0.1103490446
S2743,Streptococcus,0.3247835977,0.0085718283,0.1725334865,0.6537787277
S2743,Lactobacillus,0.0000053676,0.0000087199,0.0000070029,0.3300082425
S2744,Fusobacterium,0.0469147807,0.0000063232,0.0312786282,0.6155846368
S2744,Porphyromonas,0.0787807217,0.0000663549,0.0533889905,0.5415194865
S2744,Prevotella,0.1065150996,0.0013401251,0.0635563072,0.4424378434
S2744,Streptococcus,0.3000268419,0.0001248376,0.1556295806,0.6067853341
S2744,Lactobacillus,0.0000151961,0.0000113543,0.0000133220,0.3386947742
S2745,Fusobacterium,0.0138908132,0.0001360073,0.0093058779,0.3247179582
S2745,Porphyromonas,0.0609724723,0.0000518673,0.0413206642,0.5037737511
S2745,Prevotella,0.0218722997,0.0073986771,0.0159605384,0.1189122205
S2745,Streptococcus,0.3858998593,0.0340816147,0.2165058897,0.7408550631
S2745,Lactobacillus,0.0000057451,0.0001782531,0.0000898954,0.4461047068
S2746,Fusobacterium,0.0205900293,0.0000683413,0.0137494666,0.4053470508
S2746,Porphyromonas,0.0207294336,0.0000168850,0.0140479663,0.3738113281
S2746,Prevotella,0.2318736813,0.0111415191,0.1417154742,0.7955661417
S2746,Streptococcus,0.0780672046,0.0007543443,0.0408424941,0.2217295379
S2746,Lactobacillus,0.0000005697,0.0000053746,0.0000029135,0.3209417553
S2747,Fusobacterium,0.0235003797,0.0000558787,0.0156855460,0.4131582666
S2747,Porphyromonas,0.0292771372,0.0000440387,0.0198471054,0.4039776155
S2747,Prevotella,0.1244492335,0.1931459809,0.1525084683,0.8100017588
S2747,Streptococcus,0.0714221162,0.0501394779,0.0611749200,0.3689091922
S2747,Lactobacillus,0.0000002840,0.0000460281,0.0000225982,0.3478141110
S2748,Fusobacterium,0.0276560702,0.0000174652,0.0184432019,0.4578890612
S2748,Porphyromonas,0.0693093244,0.0000048287,0.0469530355,0.5193047848
S2748,Prevotella,0.0493272081,0.0000556992,0.0292022256,0.1700538100
S2748,Streptococcus,0.3916395835,0.0019435466,0.2040081584,0.7210135122
S2748,Lactobacillus,0.0004389239,0.0013180116,0.0008677472,0.6741945806
S2749,Fusobacterium,0.0495125258,0.0005616500,0.0331955672,0.6312277429
S2749,Porphyromonas,0.1879467992,0.0001752206,0.1273753222,0.8502683621
S2749,Prevotella,0.0582293883,0.0093912771,0.0382814274,0.2537979806
S2749,Streptococcus,0.2623661207,0.3631204386,0.3108774590,0.8754727149
S2749,Lactobacillus,0.0000105813,0.0002048533,0.0001053481,0.4579556368
S2750,Fusobacterium,0.0280440570,0.0003276536,0.0188052559,0.4592853984
S2750,Porphyromonas,0.0064586572,0.0008155890,0.0046383126,0.2810297530
S2750,Prevotella,0.0842864878,0.0008361886,0.0502011543,0.3093282797
S2750,Streptococcus,0.3825800187,0.0007374963,0.1987299153,0.7141844780
S2750,Lactobacillus,0.0001637010,0.0000114270,0.0000894210,0.4432835101
S2751,Fusobacterium,0.0535133481,0.0004805793,0.0358357585,0.6701681307
S2751,Porphyromonas,0.1086835519,0.0000171671,0.0736298794,0.6483547615
S2751,Prevotella,0.1170929097,0.0021835105,0.0701580847,0.4603838593
S2751,Streptococcus,0.2255254205,0.2232000139,0.2244057803,0.7792815624
S2751,Lactobacillus,0.0000716443,0.0028953779,0.0014490753,0.7021702730
S2752,Fusobacterium,0.0773593525,0.0016825041,0.0521337364,0.7886531586
S2752,Porphyromonas,0.0544341983,0.0007177635,0.0371063161,0.4724447156
S2752,Prevotella,0.1734240579,0.0144922314,0.1085082414,0.6585969367
S2752,Streptococcus,0.1653621992,0.0006847850,0.0860730738,0.4284927147
S2752,Lactobacillus,0.0000213936,0.0000273656,0.0000243068,0.3494938124
S2753,Fusobacterium,0.0369635117,0.0000261170,0.0246510468,0.5264567190
S2753,Porphyromonas,0.1107269276,0.0001190832,0.0750469778,0.6504457005
S2753,Prevotella,0.0343614486,0.0118020220,0.0251470349,0.1516816978
S2753,Streptococcus,0.3044656939,0.0017887093,0.1587323310,0.6135864008
S2753,Lactobacillus,0.0000015210,0.0000047495,0.0000030959,0.3213460112
S2754,Fusobacterium,0.0486531801,0.0000015344,0.0324359649,0.6247382786
S2754,Porphyromonas,0.0641184830,0.0000078237,0.0434376252,0.5115917690
S2754,Prevotella,0.1081756806,0.0000543946,0.0640134652,0.4434961865
S2754,Streptococcus,0.2560370870,0.0015571007,0.1335096862,0.5579725974
S2754,Lactobacillus,0.0000237681,0.0000129939,0.0000185124,0.3437974089
S2755,Fusobacterium,0.0551689494,0.0003443738,0.0368940909,0.6824140177
S2755,Porphyromonas,0.3810251993,0.0000151562,0.2581187338,0.9765630952
S2755,Prevotella,0.0290545587,0.0058147953,0.0195622610,0.1317600529
S2755,Streptococcus,0.0537174323,0.2157273718,0.1317222180,0.5562578588
S2755,Lactobacillus,0.0000007407,0.0000792186,0.0000390226,0.3723307868
S2756,Fusobacterium,0.0143865270,0.0001343783,0.0096358107,0.3285620464
S2756,Porphyromonas,0.0459686278,0.0003511254,0.0312533045,0.4464268058
S2756,Prevotella,0.0036759956,0.0028415088,0.0033351489,0.0738757464
S2756,Streptococcus,0.3909938456,0.0436761061,0.2237667859,0.7787174462
S2756,Lactobacillus,0.0000410390,0.0004465085,0.0002388290,0.5300292362
S2757,Fusobacterium,0.0558626188,0.0001108584,0.0372786987,0.6863636433
S2757,Porphyromonas,0.0839392091,0.0000406039,0.0568751429,0.5743963031
S2757,Prevotella,0.1930125978,0.0001858102,0.1142523607,0.7144325321
S2757,Streptococcus,0.1496459741,0.0011076579,0.0781275255,0.4046571102
S2757,Lactobacillus,0.0000240599,0.0000121710,0.0000182604,0.3435496882
S2758,Fusobacterium,0.0299442892,0.0000518614,0.0199801466,0.4638166108
S2758,Porphyromonas,0.0291726463,0.0002101112,0.0198298931,0.4039274306
S2758,Prevotella,0.0759500926,0.0023428377,0.0458851575,0.2989989482
S2758,Streptococcus,0.4242348406,0.0267074309,0.2328327544,0.7867210527
S2758,Lactobacillus,0.0000751442,0.0003510903,0.0002097520,0.5181923396
S2759,Fusobacterium,0.0280275413,0.0006508596,0.0189019807,0.4596584381
S2759,Porphyromonas,0.1901437618,0.0000805566,0.1288330505,0.8519752629
S2759,Prevotella,0.0421174378,0.0090556984,0.0286133471,0.1645550430
S2759,Streptococcus,0.0663212567,0.1872749178,0.1245582046,0.5466786756
S2759,Lactobacillus,0.0000018150,0.0001316760,0.0000651618,0.3861474588
S2760,Fusobacterium,0.0706974078,0.0019331116,0.0477759757,0.7607285277
S2760,Porphyromonas,0.0960506065,0.0003569588,0.0651816879,0.6114160139
S2760,Prevotella,0.0767797392,0.0354319121,0.0598911901,0.4074581153
S2760,Streptococcus,0.2989783379,0.0479893078,0.1781317679,0.6643519893
S2760,Lactobacillus,0.0000376325,0.0008844467,0.0004507126,0.6218294863
S2761,Fusobacterium,0.0797974293,0.0002277428,0.0532742005,0.7972681915
S2761,Porphyromonas,0.0149356166,0.0003694831,0.0102368638,0.3400820212
S2761,Prevotella,0.2519176462,0.0016632600,0.1497010659,0.8062468614
S2761,Streptococcus,0.2060571029,0.0000293481,0.1068585543,0.5124087914
S2761,Lactobacillus,0.0000636613,0.0000026200,0.0000338851,0.3696396932
S2762,Fusobacterium,0.0238738075,0.0035273507,0.0170916553,0.4526765384
S2762,Porphyromonas,0.0127661284,0.0025406862,0.0094675987,0.3303932622
S2762,Prevotella,0.0766905919,0.0282361956,0.0568993596,0.3597768314
S2762,Streptococcus,0.3902288444,0.0006239847,0.2026413193,0.7192450847
S2762,Lactobacillus,0.0000304308,0.0000222132,0.0000264222,0.3515734753
S2763,Fusobacterium,0.0608055566,0.0003322901,0.0406478011,0.7115804272
S2763,Porphyromonas,0.0660831483,0.0001211395,0.0448050809,0.5145920470
S2763,Prevotella,0.1945852033,0.0071489610,0.1180267381,0.7196802884
S2763,Streptococcus,0.1335842790,0.0082131050,0.0732203804,0.3961562976
S2763,Lactobacillus,0.0000026872,0.0000093022,0.0000059140,0.3275941439
S2764,Fusobacterium,0.0579639494,0.0000068991,0.0386449326,0.6992254536
S2764,Porphyromonas,0.0107057534,0.0000198823,0.0072586982,0.2974094911
S2764,Prevotella,0.2833110390,0.0000923435,0.1676301634,0.8302270083
S2764,Streptococcus,0.1708449290,0.0000831682,0.0886263035,0.4326298974
S2764,Lactobacillus,0.0000467088,0.0000020964,0.0000249466,0.3501228241
S2765,Fusobacterium,0.1105258316,0.0121915813,0.0777477482,0.9518488944
S2765,Porphyromonas,0.0664367981,0.0032050104,0.0460394472,0.5173003188
S2765,Prevotella,0.1314237211,0.0094148258,0.0815891019,0.5094984524
S2765,Streptococcus,0.1719346289,0.0009496046,0.0896085061,0.4342520415
S2765,Lactobacillus,0.0000284259,0.0000052264,0.0000171091,0.3424178017
S2766,Fusobacterium,0.0409917918,0.0000003409,0.0273279748,0.5576782526
S2766,Porphyromonas,0.0406983216,0.0000039211,0.0275710956,0.4383189450
S2766,Prevotella,0.0268048808,0.0000182942,0.0158638806,0.1185674294
S2766,Streptococcus,0.2223619795,0.0000303781,0.1153134307,0.5277141480
S2766,Lactobacillus,0.0000057925,0.0000000714,0.0000030017,0.3211372907
S2767,Fusobacterium,0.0675593771,0.0013311775,0.0454833106,0.7501437722
S2767,Porphyromonas,0.1930357762,0.0000826525,0.1307928331,0.8542700353
S2767,Prevotella,0.0439445627,0.0106899329,0.0303616857,0.1808804922
S2767,Streptococcus,0.1349770579,0.5376241738,0.3288441878,0.9024233899
S2767,Lactobacillus,0.0000036972,0.0000156124,0.0000095095,0.3349466864
S2768,Fusobacterium,0.0756314606,0.0012220751,0.0508283321,0.7781529427
S2768,Porphyromonas,0.0555301085,0.0002858672,0.0377093855,0.4807848179
S2768,Prevotella,0.1677859483,0.0021691723,0.1001396595,0.5647983172
S2768,Streptococcus,0.1949771613,0.0146544671,0.1081551233,0.5176699278
S2768,Lactobacillus,0.0000263880,0.0000266813,0.0000265311,0.3516804982
S2769,Fusobacterium,0.0306654163,0.0000024309,0.0204444211,0.4656071829
S2769,Porphyromonas,0.0392337378,0.0000149342,0.0265825109,0.4361421788
S2769,Prevotella,0.1552013506,0.0000047273,0.0918111805,0.5178366494
S2769,Streptococcus,0.2895723640,0.0036229146,0.1518929995,0.6012790195
S2769,Lactobacillus,0.0004721946,0.0001119886,0.0002964844,0.5699561394
S2770,Fusobacterium,0.0273132545,0.0000076952,0.0182114014,0.4569950741
S2770,Porphyromonas,0.0694895071,0.0000126347,0.0470776128,0.5195781147
S2770,Prevotella,0.0939861436,0.0046916358,0.0575137390,0.3634320197
S2770,Streptococcus,0.3811587716,0.0432889029,0.2184806867,0.7442296150
S2770,Lactobacillus,0.0000134099,0.0008093962,0.0004016959,0.6185490307
S2771,Fusobacterium,0.0165337434,0.0000438118,0.0110370995,0.3520603091
S2771,Porphyromonas,0.0127942123,0.0002534092,0.0087487919,0.3177780957
S2771,Prevotella,0.1342835646,0.0001097998,0.0794801959,0.5077782080
S2771,Streptococcus,0.3408279332,0.0004944121,0.1769636453,0.6621458004
S2771,Lactobacillus,0.0000511354,0.0000033250,0.0000278132,0.3554026953
S2772,Fusobacterium,0.0504958152,0.0013613006,0.0341176437,0.6391052626
S2772,Porphyromonas,0.0946376314,0.0004587517,0.0642573477,0.6090601717
S2772,Prevotella,0.0822698109,0.0003062125,0.0487917214,0.3059551309
S2772,Streptococcus,0.2638209005,0.0028489017,0.1381677159,0.5624410986
S2772,Lactobacillus,0.0001600443,0.0000511626,0.0001069313,0.4586779979
S2773,Fusobacterium,0.0243705848,0.0000184544,0.0162532080,0.4205937942
S2773,Porphyromonas,0.1605423807,0.0000521769,0.1087713473,0.7742815474
S2773,Prevotella,0.0307448266,0.0008084894,0.0185173086,0.1280325662
S2773,Streptococcus,0.2741666207,0.0002905224,0.1423003512,0.5705060730
S2773,Lactobacillus,0.0000042046,0.0000033903,0.0000038074,0.3229234446
S2774,Fusobacterium,0.0397225376,0.0000001188,0.0264817313,0.5533694964
S2774,Porphyromonas,0.1688337975,0.0000004293,0.1143714207,0.7923305354
S2774,Prevotella,0.1029604831,0.0057598477,0.0632588151,0.4417491347
S2774,Streptococcus,0.1714940028,0.1480100647,0.1601869215,0.6179235573
S2774,Lactobacillus,0.0000021558,0.0012435941,0.0006077355,0.6346194488
S2775,Fusobacterium,0.0288283282,0.0012718160,0.0196428241,0.4625156559
S2775,Porphyromonas,0.0730810419,0.0006987896,0.0497319283,0.5331162737
S2775,Prevotella,0.0265116212,0.0185573452,0.0232626916,0.1449599899
S2775,Streptococcus,0.3545666329,0.0025268084,0.1850659767,0.6884463250
S2775,Lactobacillus,0.0000113438,0.0000461012,0.0000282986,0.3571296287
S2776,Fusobacterium,0.0351065125,0.0001864465,0.0234664905,0.5023098829
S2776,Porphyromonas,0.1951130890,0.0001447832,0.1322200871,0.8559412529
S2776,Prevotella,0.0219376014,0.1013626013,0.0543787985,0.3472033543
S2776,Streptococcus,0.3272294976,0.2672777140,0.2983638240,0.8567018572
S2776,Lactobacillus,0.0000036088,0.0004128424,0.0002032349,0.5155392983
S2777,Fusobacterium,0.0117319100,0.0000041366,0.0078226522,0.2810785667
S2777,Porphyromonas,0.0549346207,0.0000006700,0.0372139914,0.4747524340
S2777,Prevotella,0.0787644601,0.0000929752,0.0466310367,0.3007840360
S2777,Streptococcus,0.4211759344,0.5254381564,0.4713762635,0.9189619048
S2777,Lactobacillus,0.0000941479,0.0052062472,0.0025878549,0.7503371317
S2778,Fusobacterium,0.0150171235,0.0000001150,0.0100114540,0.3329387119
S2778,Porphyromonas,0.0093409005,0.0000119628,0.0063315657,0.2916140895
S2778,Prevotella,0.0419426597,0.0000817406,0.0248445378,0.1506026499
S2778,Streptococcus,0.4715788267,0.0000154056,0.2445297721,0.7970473986
S2778,Lactobacillus,0.0000545727,0.0000081252,0.0000319154,0.3686079471
S2779,Fusobacterium,0.0174830046,0.0002576268,0.0117412120,0.3918987717
S2779,Porphyromonas,0.0010766363,0.0000337763,0.0007402298,0.0831497351
S2779,Prevotella,0.3819631556,0.0000124925,0.2259551383,0.9723000000
S2779,Streptococcus,0.0436486471,0.0003159418,0.0227847519,0.0861059524
S2779,Lactobacillus,0.0000365923,0.0000003971,0.0000189361,0.3442139327
S2780,Fusobacterium,0.0184034983,0.0000009272,0.0122693079,0.3993752716
S2780,Porphyromonas,0.0947543469,0.0000167960,0.0641938466,0.6088983282
S2780,Prevotella,0.0274436715,0.0001320596,0.0162882244,0.1200811211
S2780,Streptococcus,0.3955184992,0.0012178215,0.2056700247,0.7231636486
S2780,Lactobacillus,0.0000172773,0.0000219103,0.0000195373,0.3448049713
S2781,Fusobacterium,0.0678979943,0.0004211446,0.0454057111,0.7494488687
S2781,Porphyromonas,0.1000901176,0.0001678218,0.0678571189,0.6336570550
S2781,Prevotella,0.1355833202,0.0603584275,0.1048576598,0.6150610174
S2781,Streptococcus,0.1358002470,0.0329966588,0.0863022230,0.4288353320
S2781,Lactobacillus,0.0000037435,0.0001611862,0.0000805448,0.3945376860
S2782,Fusobacterium,0.0599000116,0.0001109134,0.0399703122,0.7074012426
S2782,Porphyromonas,0.0125407316,0.0003380503,0.0086043828,0.3151328383
S2782,Prevotella,0.2379472320,0.0000185374,0.1407650891,0.7942950028
S2782,Streptococcus,0.2172560471,0.0000565667,0.1126785195,0.5245445336
S2782,Lactobacillus,0.0014539081,0.0000148281,0.0007519179,0.6600829763
S2783,Fusobacterium,0.0354325525,0.0014151169,0.0240934073,0.5095868355
S2783,Porphyromonas,0.0447899291,0.0004305612,0.0304804555,0.4447250686
S2783,Prevotella,0.0725822234,0.0034371381,0.0443398646,0.2953006502
S2783,Streptococcus,0.3208204186,0.0343706767,0.1829001725,0.6816905941
S2783,Lactobacillus,0.0000238862,0.0000507838,0.0000370070,0.3712749646
S2784,Fusobacterium,0.0544279984,0.0007815718,0.0365458562,0.6785243405
S2784,Porphyromonas,0.0376585970,0.0003919312,0.0256370919,0.4340604593
S2784,Prevotella,0.1402624640,0.2299647577,0.1769014291,0.9473758282
S2784,Streptococcus,0.2263394222,0.0048701410,0.1197060646,0.5349024521
S2784,Lactobacillus,0.0000025588,0.0000258828,0.0000139363,0.3392986712
S2785,Fusobacterium,0.0342687089,0.0014631280,0.0233335152,0.5007663695
S2785,Porphyromonas,0.0956385959,0.0001568135,0.0648380210,0.6105401189
S2785,Prevotella,0.0588781870,0.0003684335,0.0349798370,0.2422051499
S2785,Streptococcus,0.2391119772,0.0004525629,0.1242018889,0.5456388024
S2785,Lactobacillus,0.0000572085,0.0000184717,0.0000383125,0.3719588119
S2786,Fusobacterium,0.0223863442,0.0008351700,0.0152026195,0.4112098736
S2786,Porphyromonas,0.1838302965,0.0001026509,0.1245633140,0.8469756914
S2786,Prevotella,0.0286526464,0.0009291558,0.0173289672,0.1237935914
S2786,Streptococcus,0.0507313146,0.0420050973,0.0465298025,0.2679652745
S2786,Lactobacillus,0.0000018902,0.0000090317,0.0000053739,0.3263966262
S2787,Fusobacterium,0.0172219569,0.0000000010,0.0114813049,0.3821382472
S2787,Porphyromonas,0.0321292927,0.0000000440,0.0217650189,0.4101530754
S2787,Prevotella,0.1390428196,0.0000001508,0.0822507436,0.5100381566
S2787,Streptococcus,0.2977212726,0.0005370814,0.1546325879,0.6053161421
S2787,Lactobacillus,0.0000567446,0.0000077659,0.0000328526,0.3690988528
S2788,Fusobacterium,0.0499281416,0.0041788962,0.0346783932,0.6477203818
S2788,Porphyromonas,0.0759926206,0.0006594086,0.0516915845,0.5376191799
S2788,Prevotella,0.0506130773,0.0235364296,0.0395536015,0.2582649487
S2788,Streptococcus,0.3483303784,0.2328924788,0.2927491675,0.8482796906
S2788,Lactobacillus,0.0000321044,0.0003113928,0.0001683427,0.5017137583
S2789,Fusobacterium,0.0550303088,0.0000131081,0.0366912419,0.6802351947
S2789,Porphyromonas,0.0965631307,0.0000637850,0.0654343095,0.6120598642
S2789,Prevotella,0.0778418411,0.0032136469,0.0473599026,0.3025284066
S2789,Streptococcus,0.3271582893,0.0052599592,0.1721702044,0.6530926105
S2789,Lactobacillus,0.0000214760,0.0001694186,0.0000936431,0.4526147931
S2790,Fusobacterium,0.0628889026,0.0001756293,0.0419844782,0.7204017452
S2790,Porphyromonas,0.1317376717,0.0000723142,0.0892649757,0.7109422209
S2790,Prevotella,0.1116045593,0.0004929470,0.0662209430,0.4486066058
S2790,Streptococcus,0.1320597884,0.0054285240,0.0710891796,0.3897028798
S2790,Lactobacillus,0.0000022926,0.0000009853,0.0000016549,0.3181512970
S2791,Fusobacterium,0.0308189594,0.0000471620,0.0205616936,0.4660594687
S2791,Porphyromonas,0.0170177332,0.0000294535,0.0115376430,0.3479632477
S2791,Prevotella,0.2348437385,0.0028690608,0.1400935180,0.7928947889
S2791,Streptococcus,0.2949517030,0.0101396283,0.1578199634,0.6108659918
S2791,Lactobacillus,0.0001125553,0.0015531862,0.0008153021,0.6721640367
S2792,Fusobacterium,0.0389765737,0.0000366100,0.0259965858,0.5508993166
S2792,Porphyromonas,0.0386710278,0.0000638180,0.0262170892,0.4353375562
S2792,Prevotella,0.0752598524,0.1378187397,0.1008120740,0.5731554403
S2792,Streptococcus,0.4108584641,0.0118879108,0.2187615310,0.7447095244
S2792,Lactobacillus,0.0000099533,0.0007189345,0.0003557978,0.6154772915
