sample_id,node_name,src,dst,abundance,function_score,edge_weight
Z205,Prevotella,Prevotella,Streptococcus,0.1064,0.4663,0.4335
Z205,Streptococcus,Streptococcus,Lactobacillus,0.1335,0.5165,0.4131
Z205,Lactobacillus,Lactobacillus,Fusobacterium,0.0995,0.4642,0.4469
Z206,Fusobacterium,Fusobacterium,Porphyromonas,0.1054,0.5207,0.4203
Z206,Porphyromonas,Porphyromonas,Prevotella,0.0911,0.5237,0.4148
Z206,Prevotella,Prevotella,Streptococcus,0.0978,0.4789,0.3919
Z206,Streptococcus,Streptococcus,Lactobacillus,0.125,0.5108,0.3328
Z206,Lactobacillus,Lactobacillus,Fusobacterium,0.0959,0.4678,0.3574
Z207,Fusobacterium,Fusobacterium,Porphyromonas,0.1314,0.5367,0.434
Z207,Porphyromonas,Porphyromonas,Prevotella,0.107,0.4867,0.4218
Z207,Prevotella,Prevotella,Streptococcus,0.106,0.5578,0.3992
Z207,Streptococcus,Streptococcus,Lactobacillus,0.1268,0.5397,0.3885
Z207,Lactobacillus,Lactobacillus,Fusobacterium,0.1201,0.4871,0.3805
Z208,Fusobacterium,Fusobacterium,Porphyromonas,0.1339,0.612,0.5349
Z208,Porphyromonas,Porphyromonas,Prevotella,0.1329,0.5119,0.449
Z208,Prevotella,Prevotella,Streptococcus,0.1129,0.5495,0.4143
Z208,Streptococcus,Streptococcus,Lactobacillus,0.1201,0.4846,0.4312
Z208,Lactobacillus,Lactobacillus,Fusobacterium,0.0977,0.4126,0.4499
Z209,Fusobacterium,Fusobacterium,Porphyromonas,0.089,0.4901,0.4083
Z209,Porphyromonas,Porphyromonas,Prevotella,0.0966,0.465,0.3855
Z209,Prevotella,Prevotella,Streptococcus,0.0878,0.4861,0.2995
Z209,Streptococcus,Streptococcus,Lactobacillus,0.1454,0.5437,0.2945
Z209,Lactobacillus,Lactobacillus,Fusobacterium,0.1239,0.5265,0.3044
Z210,Fusobacterium,Fusobacterium,Porphyromonas,0.1185,0.5127,0.4222
Z210,Porphyromonas,Porphyromonas,Prevotella,0.1018,0.4911,0.4587
Z210,Prevotella,Prevotella,Streptococcus,0.1115,0.4678,0.3643
Z210,Streptococcus,Streptococcus,Lactobacillus,0.136,0.5535,0.3799
Z210,Lactobacillus,Lactobacillus,Fusobacterium,0.1122,0.4774,0.3861
Z211,Fusobacterium,Fusobacterium,Porphyromonas,0.0911,0.4456,0.3511
Z211,Porphyromonas,Porphyromonas,Prevotella,0.0805,0.4139,0.3603
Z211,Prevotella,Prevotella,Streptococcus,0.0752,0.474,0.2657
Z211,Streptococcus,Streptococcus,Lactobacillus,0.1401,0.5414,0.2724
Z211,Lactobacillus,Lactobacillus,Fusobacterium,0.1139,0.4962,0.3003
Z212,Fusobacterium,Fusobacterium,Porphyromonas,0.1091,0.5269,0.4239
Z212,Porphyromonas,Porphyromonas,Prevotella,0.1034,0.4922,0.4249
Z212,Prevotella,Prevotella,Streptococcus,0.1,0.4842,0.3668
Z212,Streptococcus,Streptococcus,Lactobacillus,0.1369,0.5311,0.3565
Z212,Lactobacillus,Lactobacillus,Fusobacterium,0.1056,0.4888,0.3892
Z213,Fusobacterium,Fusobacterium,Porphyromonas,0.1197,0.5682,0.4616
Z213,Porphyromonas,Porphyromonas,Prevotella,0.1068,0.5256,0.4523
Z213,Prevotella,Prevotella,Streptococcus,0.089,0.5012,0.3939
Z213,Streptococcus,Streptococcus,Lactobacillus,0.1218,0.4934,0.4269
Z213,Lactobacillus,Lactobacillus,Fusobacterium,0.1142,0.4658,0.3753
Z214,Fusobacterium,Fusobacterium,Porphyromonas,0.1062,0.4802,0.3829
Z214,Porphyromonas,Porphyromonas,Prevotella,0.0919,0.5201,0.3805
Z214,Prevotella,Prevotella,Streptococcus,0.1073,0.4746,0.3378
Z214,Streptococcus,Streptococcus,Lactobacillus,0.1232,0.5212,0.3329
Z214,Lactobacillus,Lactobacillus,Fusobacterium,0.1043,0.5183,0.3528
Z215,Fusobacterium,Fusobacterium,Porphyromonas,0.1264,0.5472,0.4565
Z215,Porphyromonas,Porphyromonas,Prevotella,0.1009,0.4851,0.4804
Z215,Prevotella,Prevotella,Streptococcus,0.114,0.5222,0.3767
Z215,Streptococcus,Streptococcus,Lactobacillus,0.1284,0.5152,0.3763
Z215,Lactobacillus,Lactobacillus,Fusobacterium,0.1059,0.5043,0.398
Z216,Fusobacterium,Fusobacterium,Porphyromonas,0.1533,0.6783,0.532
Z216,Porphyromonas,Porphyromonas,Prevotella,0.1463,0.6131,0.5619
Z216,Prevotella,Prevotella,Streptococcus,0.1152,0.5621,0.509
Z216,Streptococcus,Streptococcus,Lactobacillus,0.1116,0.4962,0.5338
Z216,Lactobacillus,Lactobacillus,Fusobacterium,0.0765,0.4197,0.494
Z217,Fusobacterium,Fusobacterium,Porphyromonas,0.1235,0.5488,0.4319
Z217,Porphyromonas,Porphyromonas,Prevotella,0.109,0.4789,0.4606
Z217,Prevotella,Prevotella,Streptococcus,0.0929,0.5062,0.3698
Z217,Streptococcus,Streptococcus,Lactobacillus,0.1456,0.5336,0.403
Z217,Lactobacillus,Lactobacillus,Fusobacterium,0.1065,0.5133,0.3682
Z218,Fusobacterium,Fusobacterium,Porphyromonas,0.1057,0.5212,0.4545
Z218,Porphyromonas,Porphyromonas,Prevotella,0.1029,0.4845,0.4058
Z218,Prevotella,Prevotella,Streptococcus,0.0919,0.5025,0.3562
Z218,Streptococcus,Streptococcus,Lactobacillus,0.1502,0.5384,0.3749
Z218,Lactobacillus,Lactobacillus,Fusobacterium,0.1085,0.4736,0.4185
Z219,Fusobacterium,Fusobacterium,Porphyromonas,0.1368,0.5898,0.4538
Z219,Porphyromonas,Porphyromonas,Prevotella,0.1162,0.4897,0.4508
Z219,Prevotella,Prevotella,Streptococcus,0.0844,0.4987,0.3923
Z219,Streptococcus,Streptococcus,Lactobacillus,0.1158,0.5022,0.3904
Z219,Lactobacillus,Lactobacillus,Fusobacterium,0.1168,0.4708,0.3907
Z220,Fusobacterium,Fusobacterium,Porphyromonas,0.1548,0.5781,0.5221
Z220,Porphyromonas,Porphyromonas,Prevotella,0.1277,0.5476,0.4932
Z220,Prevotella,Prevotella,Streptococcus,0.1123,0.5158,0.4657
Z220,Streptococcus,Streptococcus,Lactobacillus,0.1274,0.5046,0.4224
Z220,Lactobacillus,Lactobacillus,Fusobacterium,0.0914,0.4517,0.4312
Z221,Fusobacterium,Fusobacterium,Porphyromonas,0.1011,0.5093,0.4043
Z221,Porphyromonas,Porphyromonas,Prevotella,0.1071,0.4753,0.4227
Z221,Prevotella,Prevotella,Streptococcus,0.082,0.4966,0.3777
Z221,Streptococcus,Streptococcus,Lactobacillus,0.1461,0.5269,0.3596
Z221,Lactobacillus,Lactobacillus,Fusobacterium,0.11,0.4796,0.3709
Z222,Fusobacterium,Fusobacterium,Porphyromonas,0.1054,0.5257,0.4647
Z222,Porphyromonas,Porphyromonas,Prevotella,0.1192,0.4964,0.458
Z222,Prevotella,Prevotella,Streptococcus,0.1062,0.4949,0.3635
Z222,Streptococcus,Streptococcus,Lactobacillus,0.1208,0.491,0.386
Z222,Lactobacillus,Lactobacillus,Fusobacterium,0.1042,0.4874,0.3769
Z223,Fusobacterium,Fusobacterium,Porphyromonas,0.1526,0.6164,0.5456
Z223,Porphyromonas,Porphyromonas,Prevotella,0.1321,0.5494,0.516
Z223,Prevotella,Prevotella,Streptococcus,0.1059,0.5095,0.4563
Z223,Streptococcus,Streptococcus,Lactobacillus,0.1159,0.505,0.4916
Z223,Lactobacillus,Lactobacillus,Fusobacterium,0.0905,0.455,0.4358
Z224,Fusobacterium,Fusobacterium,Porphyromonas,0.1185,0.5689,0.4607
Z224,Porphyromonas,Porphyromonas,Prevotella,0.1213,0.4937,0.4474
Z224,Prevotella,Prevotella,Streptococcus,0.1031,0.521,0.4049
Z224,Streptococcus,Streptococcus,Lactobacillus,0.1264,0.5163,0.4
Z224,Lactobacillus,Lactobacillus,Fusobacterium,0.0971,0.4908,0.4275
Z225,Fusobacterium,Fusobacterium,Porphyromonas,0.105,0.5166,0.3978
Z225,Porphyromonas,Porphyromonas,Prevotella,0.1046,0.4839,0.4338
Z225,Prevotella,Prevotella,Streptococcus,0.0988,0.4634,0.3783
Z225,Streptococcus,Streptococcus,Lactobacillus,0.1347,0.5049,0.3529
Z225,Lactobacillus,Lactobacillus,Fusobacterium,0.1068,0.4418,0.3358
Z226,Fusobacterium,Fusobacterium,Porphyromonas,0.1276,0.5362,0.443
Z226,Porphyromonas,Porphyromonas,Prevotella,0.0841,0.4711,0.4155
Z226,Prevotella,Prevotella,Streptococcus,0.0906,0.5192,0.3797
Z226,Streptococcus,Streptococcus,Lactobacillus,0.1285,0.488,0.3641
Z226,Lactobacillus,Lactobacillus,Fusobacterium,0.1016,0.4581,0.3528
Z227,Fusobacterium,Fusobacterium,Porphyromonas,0.179,0.6484,0.5562
Z227,Porphyromonas,Porphyromonas,Prevotella,0.1451,0.5997,0.5537
Z227,Prevotella,Prevotella,Streptococcus,0.1136,0.558,0.5137
Z227,Streptococcus,Streptococcus,Lactobacillus,0.1138,0.4824,0.543
Z227,Lactobacillus,Lactobacillus,Fusobacterium,0.0633,0.4061,0.5251
Z228,Fusobacterium,Fusobacterium,Porphyromonas,0.0919,0.4344,0.3729
Z228,Porphyromonas,Porphyromonas,Prevotella,0.0869,0.4268,0.3565
Z228,Prevotella,Prevotella,Streptococcus,0.0837,0.4764,0.2821
Z228,Streptococcus,Streptococcus,Lactobacillus,0.1455,0.5471,0.2916
Z228,Lactobacillus,Lactobacillus,Fusobacterium,0.1217,0.5214,0.3071
Z229,Fusobacterium,Fusobacterium,Porphyromonas,0.1282,0.5655,0.4852
Z229,Porphyromonas,Porphyromonas,Prevotella,0.1373,0.5343,0.4666
Z229,Prevotella,Prevotella,Streptococcus,0.0904,0.5261,0.4171
Z229,Streptococcus,Streptococcus,Lactobacillus,0.1093,0.4672,0.4005
Z229,Lactobacillus,Lactobacillus,Fusobacterium,0.0903,0.4483,0.4254
Z230,Fusobacterium,Fusobacterium,Porphyromonas,0.1522,0.6567,0.5687
Z230,Porphyromonas,Porphyromonas,Prevotella,0.1489,0.5697,0.5215
Z230,Prevotella,Prevotella,Streptococcus,0.1103,0.5343,0.5321
Z230,Streptococcus,Streptococcus,Lactobacillus,0.1074,0.4985,0.5027
Z230,Lactobacillus,Lactobacillus,Fusobacterium,0.0909,0.4475,0.4781
Z231,Fusobacterium,Fusobacterium,Porphyromonas,0.1135,0.5497,0.4458
Z231,Porphyromonas,Porphyromonas,Prevotella,0.1272,0.5347,0.4721
Z231,Prevotella,Prevotella,Streptococcus,0.1043,0.514,0.4319
Z231,Streptococcus,Streptococcus,Lactobacillus,0.1276,0.4935,0.3835
Z231,Lactobacillus,Lactobacillus,Fusobacterium,0.107,0.4649,0.3452
Z232,Fusobacterium,Fusobacterium,Porphyromonas,0.1591,0.613,0.4974
Z232,Porphyromonas,Porphyromonas,Prevotella,0.1178,0.5598,0.5207
Z232,Prevotella,Prevotella,Streptococcus,0.1044,0.5262,0.442
Z232,Streptococcus,Streptococcus,Lactobacillus,0.1158,0.5028,0.4411
Z232,Lactobacillus,Lactobacillus,Fusobacterium,0.1,0.4714,0.4866
Z233,Fusobacterium,Fusobacterium,Porphyromonas,0.1487,0.6519,0.5309
Z233,Porphyromonas,Porphyromonas,Prevotella,0.1234,0.5893,0.5899
Z233,Prevotella,Prevotella,Streptococcus,0.1095,0.5508,0.4906
Z233,Streptococcus,Streptococcus,Lactobacillus,0.1226,0.4568,0.5016
Z233,Lactobacillus,Lactobacillus,Fusobacterium,0.0816,0.4047,0.5054
Z234,Fusobacterium,Fusobacterium,Porphyromonas,0.1014,0.5196,0.3817
Z234,Porphyromonas,Porphyromonas,Prevotella,0.1002,0.4342,0.3424
Z234,Prevotella,Prevotella,Streptococcus,0.1035,0.4788,0.3178
Z234,Streptococcus,Streptococcus,Lactobacillus,0.1388,0.5523,0.2909
Z234,Lactobacillus,Lactobacillus,Fusobacterium,0.1091,0.4856,0.3005
Z235,Fusobacterium,Fusobacterium,Porphyromonas,0.1031,0.5015,0.3559
Z235,Porphyromonas,Porphyromonas,Prevotella,0.0793,0.4623,0.3798
Z235,Prevotella,Prevotella,Streptococcus,0.0888,0.4911,0.2935
Z235,Streptococcus,Streptococcus,Lactobacillus,0.1382,0.5295,0.3424
Z235,Lactobacillus,Lactobacillus,Fusobacterium,0.1179,0.4772,0.3322
Z236,Fusobacterium,Fusobacterium,Porphyromonas,0.11,0.5573,0.399
Z236,Porphyromonas,Porphyromonas,Prevotella,0.1041,0.4681,0.4251
Z236,Prevotella,Prevotella,Streptococcus,0.1011,0.5035,0.3548
Z236,Streptococcus,Streptococcus,Lactobacillus,0.1309,0.4824,0.392
Z236,Lactobacillus,Lactobacillus,Fusobacterium,0.1261,0.4978,0.3508
Z237,Fusobacterium,Fusobacterium,Porphyromonas,0.1602,0.6586,0.5547
Z237,Porphyromonas,Porphyromonas,Prevotella,0.1414,0.6063,0.5589
Z237,Prevotella,Prevotella,Streptococcus,0.1179,0.565,0.5241
Z237,Streptococcus,Streptococcus,Lactobacillus,0.1174,0.4559,0.4855
Z237,Lactobacillus,Lactobacillus,Fusobacterium,0.0819,0.4069,0.5309
Z238,Fusobacterium,Fusobacterium,Porphyromonas,0.1063,0.4848,0.425
Z238,Porphyromonas,Porphyromonas,Prevotella,0.0907,0.4778,0.3782
Z238,Prevotella,Prevotella,Streptococcus,0.0823,0.4875,0.3311
Z238,Streptococcus,Streptococcus,Lactobacillus,0.1394,0.5193,0.3233
Z238,Lactobacillus,Lactobacillus,Fusobacterium,0.1071,0.5096,0.2863
Z239,Fusobacterium,Fusobacterium,Porphyromonas,0.1249,0.5492,0.4639
Z239,Porphyromonas,Porphyromonas,Prevotella,0.1072,0.5423,0.4797
Z239,Prevotella,Prevotella,Streptococcus,0.098,0.5538,0.4
Z239,Streptococcus,Streptococcus,Lactobacillus,0.1192,0.486,0.4171
Z239,Lactobacillus,Lactobacillus,Fusobacterium,0.0966,0.4373,0.3766
Z240,Fusobacterium,Fusobacterium,Porphyromonas,0.1386,0.6263,0.5404
Z240,Porphyromonas,Porphyromonas,Prevotella,0.1319,0.5645,0.543
Z240,Prevotella,Prevotella,Streptococcus,0.1029,0.5209,0.4723
Z240,Streptococcus,Streptococcus,Lactobacillus,0.1041,0.4688,0.5123
Z240,Lactobacillus,Lactobacillus,Fusobacterium,0.0828,0.4569,0.4933
