sample_id,bile_acids,scfa,tryptophan_metabolism
S2680,0.556,0.406,0.546
S2681,0.448,0.496,0.519
S2682,0.559,0.402,0.528
S2683,0.322,0.669,0.366
S2684,0.323,0.674,0.422
S2685,0.578,0.455,0.481
S2686,0.589,0.442,0.601
S2687,0.65,0.408,0.501
S2688,0.823,0.38,0.722
S2689,0.508,0.714,0.309
S2690,0.377,0.551,0.356
S2691,0.458,0.631,0.518
S2692,0.128,0.878,0.24
S2693,0.42,0.541,0.453
S2694,0.683,0.392,0.51
S2695,0.732,0.327,0.697
S2696,0.554,0.505,0.527
S2697,0.487,0.441,0.488
S2698,0.667,0.404,0.574
S2699,0.497,0.504,0.445
S2700,0.418,0.556,0.379
S2701,0.522,0.322,0.584
S2702,0.258,0.565,0.331
S2703,0.35,0.65,0.384
S2704,0.783,0.284,0.631
S2705,0.751,0.373,0.632
S2706,0.312,0.765,0.326
S2707,0.595,0.525,0.54
S2708,0.466,0.462,0.553
S2709,0.371,0.631,0.416
S2710,0.842,0.298,0.757
S2711,0.612,0.5,0.537
S2712,0.61,0.483,0.608
S2713,0.55,0.589,0.424
S2714,0.452,0.605,0.395
S2715,0.457,0.57,0.426
S2716,0.556,0.544,0.422
S2717,0.575,0.448,0.505
S2718,0.446,0.582,0.377
S2719,0.433,0.577,0.389
S2720,0.359,0.683,0.359
S2721,0.427,0.552,0.43
S2722,0.754,0.386,0.731
S2723,0.546,0.464,0.479
S2724,0.511,0.64,0.398
S2725,0.491,0.53,0.501
S2726,0.479,0.575,0.452
S2727,0.364,0.688,0.313
S2728,0.264,0.685,0.316
S2729,0.739,0.418,0.647
S2730,0.283,0.599,0.357
S2731,0.349,0.618,0.393
S2732,0.55,0.542,0.591
S2733,0.398,0.502,0.46
S2734,0.411,0.709,0.436
S2735,0.506,0.512,0.47
S2736,0.348,0.584,0.508
S2737,0.407,0.509,0.508
S2738,0.668,0.429,0.629
S2739,0.427,0.603,0.478
S2740,0.512,0.607,0.522
S2741,0.565,0.476,0.505
S2742,0.441,0.532,0.359
S2743,0.582,0.47,0.573
S2744,0.426,0.539,0.484
S2745,0.279,0.692,0.397
S2746,0.516,0.508,0.465
S2747,0.323,0.639,0.331
S2748,0.491,0.461,0.537
S2749,0.348,0.526,0.46
S2750,0.418,0.512,0.513
S2751,0.755,0.166,0.851
S2752,0.568,0.505,0.539
S2753,0.558,0.475,0.48
S2754,0.503,0.543,0.483
S2755,0.693,0.336,0.708
S2756,0.583,0.522,0.522
S2757,0.371,0.665,0.343
S2758,0.812,0.199,0.718
S2759,0.589,0.353,0.689
S2760,0.6,0.47,0.525
S2761,0.756,0.396,0.591
S2762,0.676,0.389,0.603
S2763,0.307,0.756,0.372
S2764,0.534,0.441,0.471
S2765,0.476,0.538,0.404
S2766,0.725,0.499,0.55
S2767,0.604,0.282,0.593
S2768,0.423,0.621,0.524
S2769,0.463,0.51,0.426
S2770,0.484,0.378,0.475
S2771,0.439,0.418,0.415
S2772,0.455,0.617,0.369
S2773,0.521,0.477,0.467
S2774,0.438,0.571,0.513
S2775,0.283,0.619,0.317
S2776,0.667,0.577,0.445
S2777,0.514,0.506,0.579
S2778,0.824,0.279,0.742
S2779,0.445,0.625,0.474
S2780,0.498,0.391,0.589
S2781,0.528,0.568,0.44
S2782,0.205,0.832,0.157
S2783,0.674,0.367,0.615
S2784,0.232,0.669,0.362
S2785,0.597,0.436,0.497
S2786,0.661,0.386,0.503
S2787,0.399,0.646,0.402
S2788,0.417,0.579,0.383
S2789,0.4,0.592,0.427
S2790,0.12,0.765,0.259
S2791,0.427,0.528,0.481
S2792,0.467,0.672,0.389
S2793,0.855,0.099,0.822
S2794,0.708,0.403,0.535
S2795,0.273,0.731,0.322
S2796,0.793,0.297,0.611
S2797,0.624,0.403,0.486
S2798,0.67,0.408,0.555
S2799,0.383,0.549,0.373
S2800,0.378,0.595,0.462
S2801,0.937,0.196,0.731
S2802,0.418,0.6,0.447
S2803,0.516,0.462,0.568
S2804,0.676,0.353,0.556
S2805,0.731,0.573,0.616
S2806,0.572,0.553,0.483
S2807,0.603,0.512,0.518
S2808,0.474,0.521,0.458
S2809,0.594,0.466,0.54
S2810,0.154,0.693,0.305
S2811,0.644,0.432,0.598
S2812,0.28,0.688,0.317
S2813,0.243,0.731,0.366
S2814,0.412,0.68,0.479
S2815,0.602,0.561,0.457
S2816,0.593,0.431,0.587
S2817,0.303,0.66,0.352
S2818,0.441,0.652,0.39
S2819,0.443,0.555,0.445
S2820,0.438,0.624,0.445
S2821,0.611,0.483,0.519
S2822,0.51,0.671,0.473
S2823,0.232,0.596,0.305
S2824,0.484,0.564,0.474
S2825,0.508,0.525,0.473
S2826,0.509,0.519,0.504
S2827,0.428,0.699,0.34
S2828,0.659,0.388,0.543
S2829,0.37,0.613,0.394
S2830,0.165,0.839,0.268
S2831,0.461,0.573,0.402
S2832,0.624,0.41,0.529
S2833,0.299,0.653,0.416
S2834,0.362,0.591,0.471
S2835,0.213,0.818,0.295
S2836,0.389,0.722,0.338
S2837,0.545,0.523,0.455
S2838,0.557,0.468,0.582
S2839,0.64,0.431,0.63
S2840,0.61,0.451,0.466
S2841,0.556,0.484,0.466
S2842,0.56,0.678,0.502
S2843,0.608,0.381,0.558
S2844,0.753,0.354,0.556
S2845,0.702,0.471,0.49
S2846,0.655,0.38,0.654
S2847,0.329,0.686,0.319
S2848,0.368,0.619,0.399
S2849,0.302,0.718,0.287
S2850,0.496,0.405,0.513
S2851,0.451,0.57,0.488
S2852,0.636,0.355,0.487
S2853,0.335,0.689,0.456
S2854,0.358,0.583,0.355
S2855,0.432,0.489,0.47
S2856,0.633,0.463,0.687
S2857,0.218,0.689,0.308
S2858,0.861,0.216,0.566
S2859,0.244,0.655,0.228
S2860,0.306,0.641,0.338
S2861,0.406,0.549,0.405
S2862,0.4,0.599,0.35
S2863,0.304,0.728,0.285
S2864,0.534,0.432,0.504
S2865,0.523,0.497,0.511
S2866,0.519,0.459,0.479
S2867,0.48,0.527,0.533
S2868,0.422,0.553,0.393
S2869,0.314,0.691,0.336
S2870,0.452,0.465,0.443
S2871,0.5,0.432,0.51
S2872,0.466,0.715,0.295
S2873,0.539,0.421,0.538
S2874,0.605,0.396,0.561
S2875,0.511,0.611,0.428
S2876,0.62,0.387,0.503
S2877,0.539,0.481,0.524
S2878,0.586,0.33,0.683
S2879,0.317,0.649,0.469
S2880,0.465,0.425,0.44
S2881,0.704,0.27,0.684
S2882,0.417,0.639,0.382
S2883,0.539,0.506,0.479
S2884,0.332,0.731,0.29
S2885,0.251,0.595,0.325
S2886,0.399,0.492,0.5
S2887,0.67,0.495,0.544
S2888,0.497,0.47,0.523
S2889,0.459,0.424,0.545
S2890,0.756,0.393,0.638
S2891,0.449,0.512,0.386
S2892,0.289,0.671,0.433
S2893,0.682,0.405,0.623
S2894,0.71,0.352,0.662
S2895,0.588,0.465,0.574
S2896,0.425,0.714,0.467
S2897,0.768,0.318,0.727
S2898,0.335,0.497,0.367
S2899,0.571,0.529,0.485
S2900,0.513,0.481,0.54
S2901,0.595,0.289,0.552
S2902,0.572,0.513,0.609
S2903,0.525,0.472,0.565
S2904,0.547,0.447,0.46
S2905,0.369,0.726,0.33
S2906,0.625,0.487,0.503
S2907,0.624,0.358,0.531
S2908,0.215,0.727,0.29
S2909,0.668,0.477,0.569
S2910,0.527,0.414,0.507
S2911,0.68,0.405,0.603
S2912,0.399,0.648,0.336
S2913,0.597,0.476,0.52
S2914,0.527,0.558,0.505
S2915,0.538,0.522,0.51
S2916,0.457,0.694,0.363
S2917,0.516,0.607,0.544
S2918,0.657,0.436,0.596
S2919,0.74,0.329,0.675
S2920,0.75,0.451,0.632
S2921,0.383,0.61,0.488
S2922,0.52,0.357,0.635
S2923,0.631,0.386,0.559
S2924,0.533,0.375,0.535
S2925,0.522,0.544,0.381
S2926,0.662,0.331,0.662
S2927,0.72,0.366,0.64
S2928,0.453,0.578,0.462
S2929,0.492,0.402,0.542
S2930,0.702,0.276,0.818
S2931,0.414,0.563,0.294
S2932,0.455,0.592,0.302
S2933,0.45,0.572,0.47
S2934,0.595,0.349,0.524
S2935,0.647,0.377,0.494
S2936,0.5,0.498,0.429
S2937,0.321,0.766,0.277
S2938,0.755,0.294,0.72
S2939,0.617,0.459,0.552
S2940,0.671,0.368,0.656
S2941,0.629,0.399,0.565
S2942,0.5,0.554,0.424
S2943,0.518,0.482,0.46
S2944,0.604,0.504,0.56
S2945,0.485,0.488,0.493
S2946,0.463,0.402,0.5
S2947,0.568,0.4,0.441
S2948,0.228,0.741,0.349
S2949,0.395,0.543,0.42
S2950,0.629,0.433,0.614
S2951,0.446,0.609,0.474
S2952,0.425,0.625,0.444
S2953,0.639,0.421,0.502
S2954,0.156,0.605,0.264
S2955,0.441,0.596,0.365
S2956,0.511,0.506,0.477
S2957,0.518,0.502,0.5
S2958,0.626,0.391,0.465
S2959,0.556,0.441,0.498
S2960,0.421,0.53,0.356
S2961,0.512,0.52,0.4
S2962,0.434,0.509,0.425
S2963,0.799,0.334,0.633
S2964,0.514,0.607,0.548
S2965,0.301,0.582,0.424
S2966,0.438,0.516,0.459
S2967,0.476,0.55,0.396
S2968,0.308,0.656,0.312
S2969,0.496,0.497,0.58
S2970,0.566,0.502,0.444
S2971,0.755,0.278,0.611
S2972,0.529,0.648,0.435
S2973,0.426,0.559,0.433
S2974,0.651,0.39,0.488
S2975,0.504,0.445,0.515
S2976,0.251,0.636,0.23
S2977,0.641,0.419,0.508
S2978,0.429,0.448,0.471
S2979,0.748,0.26,0.538
S2980,0.777,0.413,0.649
S2981,0.586,0.265,0.607
S2982,0.593,0.427,0.524
S2983,0.526,0.553,0.531
S2984,0.646,0.449,0.572
S2985,0.38,0.617,0.357
S2986,0.461,0.405,0.531
S2987,0.571,0.386,0.589
S2988,0.457,0.551,0.496
S2989,0.304,0.635,0.453
S2990,0.317,0.75,0.34
S2991,0.417,0.493,0.568
S2992,0.266,0.797,0.225
S2993,0.5,0.629,0.508
S2994,0.315,0.681,0.252
S2995,0.526,0.474,0.529
S2996,0.527,0.489,0.453
S2997,0.733,0.312,0.686
S2998,0.398,0.734,0.406
S2999,0.383,0.478,0.47
S3000,0.764,0.403,0.638
S3001,0.642,0.322,0.609
S3002,0.621,0.384,0.429
S3003,0.575,0.498,0.456
S3004,0.613,0.347,0.596
S3005,0.694,0.476,0.658
S3006,0.433,0.603,0.371
S3007,0.31,0.768,0.237
S3008,0.489,0.63,0.509
S3009,0.707,0.442,0.631
S3010,0.534,0.43,0.628
S3011,0.652,0.508,0.594
S3012,0.487,0.575,0.478
S3013,0.285,0.634,0.31
S3014,0.335,0.552,0.266
S3015,0.52,0.399,0.453
S3016,0.517,0.496,0.515
S3017,0.609,0.456,0.515
S3018,0.362,0.775,0.348
S3019,0.666,0.384,0.505
S3020,0.561,0.417,0.577
S3021,0.484,0.604,0.423
S3022,0.614,0.307,0.605
S3023,0.337,0.682,0.292
S3024,0.285,0.693,0.281
S3025,0.343,0.694,0.463
S3026,0.707,0.427,0.561
S3027,0.353,0.731,0.329
S3028,0.425,0.457,0.381
S3029,0.374,0.599,0.383
S3030,0.275,0.729,0.361
S3031,0.53,0.599,0.55
S3032,0.383,0.587,0.38
S3033,0.51,0.463,0.487
S3034,0.459,0.499,0.567
S3035,0.509,0.584,0.384
S3036,0.591,0.523,0.495
S3037,0.507,0.527,0.488
S3038,0.668,0.471,0.624
S3039,0.249,0.817,0.308
S3040,0.577,0.505,0.503
S3041,0.569,0.406,0.616
S3042,0.631,0.516,0.509
S3043,0.608,0.357,0.634
S3044,0.318,0.758,0.27
S3045,0.531,0.559,0.373
S3046,0.49,0.47,0.438
S3047,0.658,0.365,0.739
S3048,0.468,0.506,0.476
S3049,0.386,0.616,0.355
S3050,0.49,0.568,0.486
S3051,0.648,0.392,0.65
S3052,0.353,0.51,0.5
S3053,0.304,0.609,0.336
S3054,0.565,0.546,0.374
S3055,0.335,0.487,0.369
S3056,0.553,0.507,0.476
S3057,0.817,0.153,0.746
S3058,0.597,0.42,0.587
S3059,0.244,0.689,0.34
S3060,0.499,0.452,0.543
S3061,0.454,0.569,0.442
S3062,0.238,0.71,0.368
S3063,0.627,0.361,0.688
S3064,0.364,0.566,0.349
S3065,0.707,0.405,0.628
S3066,0.576,0.488,0.525
S3067,0.547,0.566,0.394
S3068,0.553,0.567,0.461
S3069,0.33,0.685,0.396
S3070,0.499,0.487,0.44
S3071,0.583,0.608,0.453
S3072,0.12,0.804,0.235
S3073,0.68,0.526,0.573
S3074,0.163,0.666,0.293
S3075,0.505,0.557,0.456
S3076,0.492,0.391,0.571
S3077,0.749,0.24,0.688
S3078,0.581,0.467,0.625
S3079,0.759,0.194,0.686
S3080,0.597,0.353,0.567
S3081,0.22,0.66,0.287
S3082,0.797,0.306,0.687
S3083,0.494,0.512,0.52
S3084,0.495,0.448,0.528
S3085,0.46,0.534,0.391
S3086,0.532,0.415,0.548
S3087,0.634,0.423,0.504
S3088,0.413,0.589,0.36
S3089,0.564,0.434,0.508
S3090,0.487,0.493,0.508
S3091,0.2,0.787,0.289
S3092,0.562,0.433,0.531
S3093,0.429,0.625,0.363
S3094,0.209,0.916,0.229
S3095,0.12,0.846,0.157
S3096,0.594,0.472,0.619
S3097,0.661,0.563,0.562
S3098,0.899,0.334,0.764
S3099,0.5,0.51,0.515
S3100,0.391,0.715,0.432
S3101,0.394,0.689,0.285
S3102,0.452,0.54,0.463
S3103,0.326,0.734,0.374
S3104,0.365,0.458,0.506
S3105,0.52,0.556,0.395
S3106,0.704,0.35,0.689
S3107,0.623,0.337,0.646
S3108,0.49,0.498,0.484
S3109,0.527,0.568,0.409
S3110,0.554,0.525,0.495
S3111,0.563,0.46,0.633
S3112,0.415,0.544,0.498
S3113,0.398,0.679,0.421
S3114,0.557,0.413,0.511
S3115,0.583,0.454,0.485
S3116,0.317,0.648,0.437
S3117,0.566,0.501,0.577
S3118,0.473,0.407,0.5
S3119,0.522,0.606,0.634
S3120,0.571,0.44,0.582
S3121,0.342,0.631,0.403
S3122,0.458,0.613,0.345
S3123,0.465,0.601,0.54
S3124,0.504,0.434,0.506
S3125,0.332,0.636,0.337
S3126,0.12,0.95,0.104
S3127,0.502,0.552,0.357
S3128,0.287,0.61,0.403
S3129,0.434,0.526,0.35
S3130,0.634,0.413,0.596
S3131,0.651,0.397,0.605
S3132,0.615,0.417,0.64
S3133,0.503,0.671,0.438
S3134,0.687,0.27,0.604
S3135,0.468,0.504,0.414
S3136,0.502,0.472,0.571
S3137,0.59,0.394,0.485
S3138,0.369,0.563,0.404
S3139,0.432,0.642,0.466
S3140,0.654,0.612,0.546
S3141,0.511,0.474,0.43
S3142,0.677,0.264,0.646
S3143,0.492,0.556,0.366
S3144,0.431,0.579,0.445
S3145,0.369,0.697,0.435
S3146,0.475,0.59,0.455
S3147,0.622,0.484,0.566
S3148,0.649,0.493,0.59
S3149,0.623,0.346,0.605
S3150,0.444,0.577,0.417
S3151,0.467,0.523,0.463
S3152,0.535,0.544,0.482
S3153,0.654,0.412,0.552
S3154,0.351,0.573,0.39
S3155,0.469,0.482,0.54
S3156,0.5,0.453,0.571
S3157,0.81,0.211,0.685
S3158,0.73,0.417,0.749
S3159,0.404,0.64,0.339
S3160,0.413,0.492,0.462
S3161,0.688,0.348,0.617
S3162,0.597,0.489,0.428
S3163,0.639,0.48,0.589
S3164,0.526,0.411,0.606
S3165,0.342,0.672,0.381
S3166,0.271,0.63,0.405
S3167,0.421,0.464,0.475
S3168,0.595,0.331,0.578
S3169,0.615,0.441,0.555
S3170,0.38,0.552,0.467
S3171,0.482,0.448,0.461
S3172,0.454,0.65,0.511
S3173,0.289,0.645,0.415
S3174,0.261,0.665,0.274
S3175,0.224,0.818,0.2
S3176,0.364,0.661,0.341
S3177,0.566,0.47,0.554
S3178,0.533,0.484,0.594
S3179,0.397,0.659,0.386
S3180,0.202,0.728,0.308
S3181,0.521,0.519,0.529
S3182,0.354,0.583,0.385
S3183,0.307,0.756,0.285
S3184,0.336,0.576,0.394
S3185,0.703,0.454,0.641
S3186,0.551,0.595,0.472
S3187,0.387,0.595,0.342
S3188,0.486,0.558,0.376
S3189,0.486,0.388,0.644
S3190,0.276,0.659,0.258
S3191,0.555,0.431,0.485
S3192,0.334,0.593,0.318
S3193,0.246,0.758,0.269
S3194,0.317,0.661,0.237
S3195,0.547,0.633,0.44
S3196,0.318,0.746,0.329
S3197,0.535,0.497,0.486
S3198,0.335,0.621,0.459
S3199,0.358,0.596,0.314
S3200,0.527,0.613,0.506
S3201,0.777,0.45,0.65
S3202,0.306,0.665,0.357
S3203,0.4,0.741,0.37
S3204,0.465,0.494,0.475
S3205,0.503,0.468,0.506
S3206,0.865,0.279,0.705
S3207,0.515,0.528,0.463
S3208,0.291,0.752,0.359
S3209,0.714,0.445,0.623
S3210,0.854,0.365,0.697
S3211,0.63,0.395,0.481
S3212,0.554,0.385,0.6
S3213,0.673,0.31,0.685
S3214,0.76,0.398,0.568
S3215,0.793,0.317,0.698
S3216,0.7,0.383,0.654
S3217,0.44,0.608,0.376
S3218,0.638,0.552,0.651
S3219,0.461,0.438,0.484
S3220,0.478,0.498,0.309
S3221,0.467,0.477,0.498
S3222,0.445,0.406,0.545
S3223,0.799,0.199,0.78
S3224,0.491,0.549,0.436
S3225,0.288,0.639,0.343
S3226,0.418,0.582,0.488
S3227,0.432,0.544,0.489
S3228,0.42,0.504,0.44
S3229,0.476,0.566,0.39
S3230,0.485,0.474,0.493
S3231,0.314,0.57,0.448
S3232,0.373,0.724,0.22
S3233,0.241,0.735,0.362
S3234,0.562,0.433,0.614
S3235,0.456,0.741,0.28
S3236,0.617,0.43,0.581
S3237,0.371,0.647,0.423
S3238,0.465,0.553,0.477
S3239,0.507,0.565,0.44
S3240,0.65,0.323,0.645
S3241,0.459,0.612,0.504
S3242,0.751,0.42,0.648
S3243,0.389,0.626,0.291
S3244,0.658,0.391,0.473
S3245,0.35,0.648,0.365
S3246,0.359,0.559,0.346
S3247,0.51,0.473,0.541
S3248,0.365,0.677,0.328
S3249,0.288,0.734,0.304
S3250,0.838,0.22,0.631
S3251,0.407,0.651,0.422
S3252,0.709,0.478,0.538
S3253,0.56,0.503,0.475
S3254,0.727,0.414,0.613
S3255,0.435,0.512,0.392
S3256,0.32,0.612,0.424
S3257,0.548,0.464,0.412
S3258,0.765,0.286,0.612
S3259,0.499,0.596,0.409
S3260,0.539,0.377,0.48
S3261,0.392,0.641,0.243
S3262,0.709,0.241,0.64
S3263,0.213,0.713,0.23
S3264,0.474,0.477,0.506
S3265,0.438,0.684,0.504
S3266,0.787,0.3,0.668
S3267,0.373,0.654,0.423
S3268,0.287,0.745,0.288
S3269,0.53,0.331,0.57
S3270,0.657,0.43,0.582
S3271,0.692,0.292,0.701
S3272,0.494,0.521,0.465
S3273,0.594,0.409,0.488
S3274,0.303,0.713,0.372
S3275,0.514,0.526,0.505
S3276,0.736,0.26,0.613
S3277,0.383,0.572,0.528
S3278,0.505,0.466,0.447
S3279,0.247,0.73,0.261
S3280,0.288,0.699,0.227
S3281,0.322,0.69,0.323
S3282,0.5,0.601,0.293
S3283,0.685,0.468,0.582
S3284,0.744,0.312,0.681
S3285,0.4,0.663,0.4
S3286,0.726,0.365,0.547
S3287,0.4,0.602,0.356
S3288,0.489,0.712,0.433
S3289,0.615,0.434,0.551
S3290,0.613,0.472,0.601
S3291,0.489,0.376,0.577
S3292,0.626,0.352,0.583
S3293,0.69,0.327,0.702
S3294,0.391,0.797,0.381
S3295,0.396,0.756,0.369
S3296,0.379,0.626,0.508
S3297,0.353,0.735,0.354
S3298,0.436,0.55,0.453
S3299,0.501,0.407,0.451
S3300,0.288,0.702,0.291
S3301,0.345,0.556,0.437
S3302,0.573,0.555,0.559
S3303,0.551,0.512,0.494
S3304,0.536,0.444,0.422
S3305,0.342,0.72,0.456
S3306,0.367,0.663,0.413
S3307,0.501,0.455,0.541
S3308,0.355,0.658,0.311
S3309,0.562,0.417,0.512
S3310,0.286,0.7,0.28
S3311,0.572,0.427,0.602
S3312,0.532,0.469,0.618
S3313,0.645,0.328,0.503
S3314,0.554,0.549,0.468
S3315,0.512,0.449,0.475
S3316,0.525,0.538,0.479
S3317,0.392,0.644,0.373
S3318,0.35,0.711,0.371
S3319,0.573,0.341,0.549
S3320,0.95,0.177,0.769
S3321,0.268,0.777,0.286
S3322,0.347,0.653,0.342
S3323,0.496,0.408,0.643
S3324,0.132,0.727,0.236
S3325,0.385,0.608,0.34
S3326,0.605,0.397,0.533
S3327,0.863,0.199,0.663
S3328,0.521,0.398,0.367
S3329,0.291,0.656,0.342
S3330,0.647,0.453,0.549
S3331,0.54,0.583,0.489
S3332,0.341,0.623,0.344
S3333,0.568,0.493,0.324
S3334,0.731,0.244,0.614
S3335,0.307,0.709,0.331
S3336,0.439,0.669,0.405
S3337,0.629,0.395,0.655
S3338,0.617,0.479,0.515
S3339,0.534,0.44,0.575
S3340,0.517,0.609,0.476
S3341,0.837,0.303,0.839
S3342,0.633,0.398,0.581
S3343,0.62,0.281,0.554
S3344,0.564,0.555,0.454
S3345,0.808,0.383,0.718
S3346,0.507,0.332,0.622
S3347,0.481,0.544,0.503
S3348,0.731,0.417,0.72
S3349,0.469,0.445,0.476
S3350,0.723,0.285,0.82
S3351,0.448,0.443,0.506
S3352,0.702,0.304,0.706
S3353,0.711,0.241,0.563
S3354,0.237,0.706,0.445
S3355,0.284,0.645,0.423
S3356,0.669,0.479,0.482
S3357,0.55,0.518,0.542
S3358,0.4,0.449,0.477
S3359,0.65,0.293,0.641
S3360,0.503,0.422,0.479
S3361,0.481,0.527,0.535
S3362,0.376,0.597,0.405
S3363,0.38,0.674,0.387
S3364,0.486,0.545,0.495
S3365,0.213,0.848,0.261
S3366,0.496,0.347,0.597
S3367,0.412,0.632,0.479
S3368,0.53,0.519,0.521
S3369,0.359,0.531,0.429
S3370,0.567,0.465,0.491
S3371,0.373,0.459,0.342
S3372,0.468,0.618,0.388
S3373,0.363,0.556,0.372
S3374,0.543,0.366,0.556
S3375,0.521,0.504,0.494
S3376,0.654,0.467,0.506
S3377,0.686,0.412,0.623
S3378,0.699,0.34,0.58
S3379,0.513,0.6,0.446
S3380,0.229,0.667,0.385
S3381,0.382,0.502,0.474
S3382,0.705,0.315,0.616
S3383,0.304,0.547,0.348
S3384,0.534,0.461,0.497
S3385,0.563,0.422,0.532
S3386,0.653,0.426,0.539
S3387,0.58,0.431,0.538
S3388,0.435,0.414,0.36
S3389,0.533,0.418,0.573
S3390,0.654,0.376,0.521
S3391,0.12,0.863,0.198
S3392,0.394,0.537,0.385
S3393,0.482,0.488,0.383
S3394,0.458,0.526,0.44
S3395,0.458,0.59,0.502
S3396,0.508,0.493,0.496
S3397,0.241,0.664,0.225
S3398,0.252,0.843,0.178
S3399,0.644,0.382,0.641
S3400,0.266,0.543,0.321
S3401,0.755,0.267,0.636
S3402,0.597,0.472,0.656
S3403,0.578,0.54,0.462
S3404,0.509,0.607,0.413
S3405,0.683,0.427,0.47
S3406,0.346,0.615,0.396
S3407,0.476,0.562,0.396
S3408,0.409,0.649,0.437
S3409,0.12,0.77,0.192
S3410,0.711,0.299,0.644
S3411,0.484,0.537,0.443
S3412,0.465,0.686,0.403
S3413,0.343,0.773,0.321
S3414,0.449,0.471,0.497
S3415,0.32,0.651,0.296
S3416,0.372,0.54,0.455
S3417,0.161,0.67,0.373
S3418,0.634,0.425,0.628
S3419,0.405,0.534,0.459
S3420,0.43,0.544,0.459
S3421,0.593,0.54,0.462
S3422,0.347,0.579,0.396
S3423,0.52,0.566,0.416
S3424,0.63,0.589,0.477
S3425,0.564,0.529,0.507
S3426,0.445,0.368,0.464
S3427,0.51,0.528,0.487
S3428,0.512,0.562,0.362
S3429,0.583,0.474,0.494
S3430,0.489,0.611,0.438
S3431,0.601,0.395,0.449
S3432,0.435,0.556,0.528
S3433,0.583,0.528,0.488
S3434,0.356,0.629,0.377
S3435,0.611,0.43,0.59
S3436,0.302,0.652,0.318
S3437,0.578,0.548,0.403
S3438,0.398,0.738,0.305
S3439,0.596,0.415,0.59
S3440,0.559,0.563,0.416
S3441,0.677,0.469,0.714
S3442,0.34,0.459,0.353
S3443,0.267,0.558,0.454
S3444,0.3,0.684,0.335
S3445,0.523,0.56,0.465
S3446,0.6,0.338,0.611
S3447,0.299,0.583,0.452
S3448,0.42,0.498,0.467
S3449,0.413,0.551,0.41
S3450,0.592,0.459,0.545
S3451,0.541,0.434,0.504
S3452,0.274,0.652,0.295
S3453,0.22,0.809,0.245
S3454,0.531,0.488,0.602
S3455,0.548,0.519,0.604
S3456,0.479,0.513,0.539
S3457,0.531,0.559,0.468
S3458,0.476,0.526,0.5
S3459,0.507,0.407,0.51
S3460,0.328,0.699,0.411
S3461,0.427,0.541,0.465
S3462,0.293,0.581,0.333
S3463,0.444,0.496,0.49
S3464,0.644,0.319,0.68
S3465,0.441,0.668,0.508
S3466,0.678,0.417,0.602
S3467,0.309,0.602,0.448
S3468,0.452,0.6,0.383
S3469,0.207,0.835,0.373
S3470,0.208,0.699,0.344
S3471,0.33,0.778,0.242
S3472,0.388,0.546,0.336
S3473,0.353,0.72,0.244
S3474,0.372,0.712,0.271
S3475,0.417,0.474,0.477
S3476,0.41,0.562,0.433
S3477,0.697,0.441,0.631
S3478,0.543,0.5,0.568
S3479,0.579,0.36,0.67
S3480,0.422,0.589,0.425
S3481,0.722,0.357,0.58
S3482,0.515,0.466,0.572
S3483,0.493,0.445,0.531
S3484,0.485,0.426,0.491
S3485,0.667,0.386,0.502
S3486,0.491,0.53,0.458
S3487,0.52,0.551,0.369
S3488,0.27,0.763,0.214
S3489,0.766,0.422,0.698
S3490,0.558,0.505,0.469
S3491,0.583,0.328,0.615
S3492,0.301,0.684,0.318
S3493,0.674,0.323,0.633
S3494,0.291,0.573,0.444
S3495,0.523,0.56,0.522
S3496,0.292,0.692,0.296
S3497,0.524,0.434,0.562
S3498,0.594,0.508,0.506
S3499,0.428,0.479,0.42
S3500,0.434,0.398,0.501
S3501,0.445,0.547,0.47
S3502,0.44,0.599,0.472
S3503,0.241,0.728,0.361
S3504,0.598,0.446,0.496
S3505,0.385,0.588,0.436
S3506,0.704,0.404,0.585
S3507,0.641,0.378,0.621
S3508,0.59,0.359,0.55
S3509,0.642,0.417,0.602
S3510,0.662,0.266,0.622
S3511,0.634,0.444,0.558
S3512,0.708,0.261,0.583
S3513,0.375,0.621,0.458
S3514,0.371,0.562,0.359
S3515,0.477,0.603,0.516
S3516,0.473,0.49,0.328
S3517,0.567,0.453,0.597
S3518,0.416,0.586,0.238
S3519,0.488,0.544,0.557
S3520,0.12,0.834,0.314
S3521,0.537,0.419,0.534
S3522,0.614,0.366,0.592
S3523,0.38,0.692,0.344
S3524,0.396,0.537,0.48
S3525,0.467,0.74,0.385
S3526,0.534,0.452,0.473
S3527,0.504,0.742,0.435
S3528,0.566,0.508,0.551
S3529,0.515,0.533,0.573
S3530,0.592,0.369,0.637
S3531,0.401,0.667,0.337
S3532,0.642,0.359,0.714
S3533,0.673,0.39,0.682
S3534,0.437,0.646,0.39
S3535,0.494,0.564,0.495
S3536,0.198,0.793,0.269
S3537,0.52,0.647,0.359
S3538,0.374,0.666,0.42
S3539,0.565,0.539,0.554
S3540,0.6,0.404,0.577
S3541,0.494,0.584,0.45
S3542,0.556,0.402,0.58
S3543,0.432,0.525,0.437
S3544,0.661,0.432,0.603
S3545,0.72,0.38,0.608
S3546,0.548,0.401,0.535
S3547,0.549,0.714,0.371
S3548,0.742,0.358,0.632
S3549,0.729,0.41,0.56
S3550,0.412,0.588,0.462
S3551,0.591,0.458,0.44
S3552,0.437,0.557,0.448
