sample_id,bile_acids,scfa,tryptophan_metabolism
S2303,0.5467,0.8509,0.1844
S2304,0.7016,0.1406,0.5853
S2305,1.0,0.1101,0.9777
S2306,0.2641,0.5425,0.3932
S2307,0.5913,1.0,0.5361
S2308,0.5309,0.6843,0.4527
S2309,0.3322,0.513,0.4075
S2310,0.6352,0.167,0.8348
S2311,0.6526,0.6076,0.6394
S2312,0.7183,0.2921,0.3329
S2313,0.5068,0.6529,0.3112
S2314,0.2425,0.9439,0.5989
S2315,0.7363,0.2319,0.5449
S2316,0.2654,0.7854,0.4855
S2317,0.2972,0.4936,0.3628
S2318,1.0,0.2668,0.8085
S2319,0.61,0.5175,0.7399
S2320,0.7166,0.6681,0.5068
S2321,0.6381,0.5696,0.7387
S2322,0.4265,0.5096,0.6748
S2323,0.5507,0.8054,0.5917
S2324,0.9335,0.3978,0.5464
S2325,1.0,0.2948,0.4832
S2326,0.7379,0.4,0.3863
S2327,0.6627,0.9228,0.4066
S2328,0.7023,0.3429,0.3164
S2329,0.4679,0.5039,0.4074
S2330,0.6473,0.4255,0.616
S2331,0.8342,0.4518,0.7623
S2332,0.6391,0.4952,0.7519
S2333,0.4965,0.0365,0.6053
S2334,0.3135,0.5356,0.34
S2335,0.8363,0.6382,0.461
S2336,0.6617,0.3123,0.3629
S2337,0.8712,0.4769,0.8541
S2338,0.9911,0.3719,0.814
S2339,0.8334,0.1043,0.8506
S2340,0.7799,0.3707,0.4266
S2341,0.448,0.5613,0.1874
S2342,0.3853,0.6636,0.7569
S2343,0.5065,0.4683,0.7826
S2344,0.7121,0.6968,0.6766
S2345,0.8518,0.3022,0.9217
S2346,0.5644,0.5863,0.2301
S2347,1.0,0.0174,0.5533
S2348,0.4903,0.4918,0.4255
S2349,1.0,0.408,0.8776
S2350,0.5461,0.6807,0.6035
S2351,1.0,0.3376,0.9283
S2352,0.3156,0.5309,0.4772
S2353,0.5773,0.9839,0.1739
S2354,0.9201,0.2952,0.8713
S2355,0.3099,0.7115,0.2584
S2356,0.803,0.5238,0.5243
S2357,0.5039,0.5561,0.4745
S2358,0.7537,0.4338,0.3861
S2359,0.5513,0.6465,0.7049
S2360,0.7227,0.4648,0.6963
S2361,0.7706,0.0649,0.6049
S2362,0.478,0.3703,0.3702
S2363,0.777,0.8129,0.3286
S2364,0.5993,0.6681,0.5261
S2365,0.3349,0.6635,0.4085
S2366,0.7201,0.5323,0.7219
S2367,0.687,0.4196,0.6609
S2368,0.4491,0.7832,0.2571
S2369,0.9017,0.1138,0.6368
S2370,0.5704,0.4007,0.2299
S2371,0.7977,0.0818,0.6744
S2372,0.8186,0.2993,0.7248
S2373,0.4455,0.6526,0.1506
S2374,0.5361,0.0,0.9771
S2375,0.4375,0.6093,0.7961
S2376,0.5254,0.4701,0.5417
S2377,0.8281,0.7684,0.4958
S2378,0.8607,0.4646,1.0
S2379,0.7433,0.5573,0.5444
S2380,0.2807,0.5731,0.5961
S2381,0.6427,0.6723,0.4711
S2382,0.2968,0.57,0.514
S2383,0.683,0.4608,0.509
S2384,0.4379,0.3098,0.3305
S2385,0.4581,0.4631,0.7726
S2386,0.4651,0.514,0.7118
S2387,0.8018,0.3989,0.4166
S2388,0.7949,0.3176,0.4581
S2389,0.2907,0.5462,0.4782
S2390,0.4306,0.2704,0.7014
S2391,0.8065,0.1633,0.7784
S2392,0.8181,0.1737,0.7527
S2393,0.5274,0.7206,0.9165
S2394,0.3915,0.6154,0.4438
S2395,0.6294,0.1663,0.5108
S2396,0.5676,0.3126,0.5071
S2397,0.5967,0.5822,0.4882
S2398,0.3707,0.6234,0.3989
S2399,0.6003,0.2533,0.6209
S2400,0.6456,0.1931,0.1782
S2401,0.4139,0.5547,0.712
S2402,0.6087,0.4726,0.5948
S2403,0.7333,0.2905,0.5692
S2404,0.8031,0.2283,0.795
S2405,0.4468,0.6125,0.5113
S2406,0.2721,0.775,0.498
S2407,0.8059,0.1065,0.7753
S2408,0.9078,0.2237,0.7459
S2409,0.723,0.6445,0.4287
S2410,0.51,0.4118,0.5392
S2411,0.3908,0.2767,0.7054
S2412,0.7124,0.3723,0.7097
S2413,0.479,0.4102,0.4165
S2414,0.6631,0.5529,0.478
S2415,0.7523,0.4335,0.5877
S2416,0.6252,0.3944,0.8628
S2417,0.5682,0.64,0.1894
S2418,0.8009,0.3073,0.448
S2419,1.0,0.0025,0.7325
S2420,0.5919,0.578,0.3875
S2421,0.8668,0.4482,0.533
S2422,0.4503,0.7375,0.301
S2423,0.5509,0.4458,0.5664
S2424,0.376,0.4779,0.6031
S2425,0.4255,0.4035,0.4913
S2426,0.2283,0.5745,0.3528
S2427,0.4642,0.215,0.6541
S2428,0.5419,0.5918,0.3621
S2429,0.3953,0.7833,0.0919
S2430,0.8975,0.4415,0.6237
S2431,0.567,0.3824,0.3637
S2432,0.422,0.478,0.4741
S2433,0.775,0.1746,0.8799
S2434,0.617,0.5871,0.2871
S2435,0.3957,0.9742,0.529
S2436,0.5853,0.5542,0.6244
S2437,0.9109,0.0587,0.4931
S2438,0.2514,0.498,0.7985
S2439,0.9771,0.4561,0.7637
S2440,0.7285,0.5896,0.6995
S2441,0.5633,0.2898,0.3336
S2442,0.6631,0.3361,0.5295
S2443,0.3951,0.4366,0.2276
S2444,0.5404,0.1644,0.3509
S2445,0.3956,0.1701,0.7735
S2446,0.4532,0.7734,0.4597
S2447,0.5784,0.488,0.4894
S2448,0.5564,0.4657,0.7341
S2449,0.4147,0.5516,0.4674
S2450,0.5821,0.7169,0.5749
S2451,0.5064,0.6926,0.4692
S2452,0.2581,0.6341,0.5323
S2453,0.8809,0.4808,0.6559
S2454,0.474,0.7665,0.7665
S2455,0.4499,0.2545,0.5378
S2456,0.631,0.4374,0.4758
S2457,0.422,0.3634,0.5032
S2458,0.7116,0.2568,0.9538
S2459,0.7115,0.4853,0.8217
S2460,0.5662,0.3294,0.2078
S2461,0.742,0.6841,0.8615
S2462,0.8804,0.1997,0.7237
S2463,0.4134,0.7819,0.3268
S2464,0.6142,0.1392,0.4825
S2465,0.9079,0.1397,0.2457
S2466,0.2775,0.7427,0.7881
S2467,1.0,0.6085,0.5012
S2468,0.8571,0.4517,0.7508
S2469,0.7542,0.4345,1.0
S2470,0.5346,0.8171,0.2704
S2471,0.6414,0.525,0.1694
S2472,0.5196,0.0322,0.966
S2473,0.6332,0.3347,0.502
S2474,0.5919,1.0,0.5312
S2475,0.5264,0.53,0.5591
S2476,0.516,0.4325,0.6809
S2477,0.9032,0.4151,0.5382
S2478,0.9485,0.5358,0.8075
S2479,0.6456,0.4429,0.6998
S2480,0.3247,0.7621,0.3917
S2481,0.8035,0.4449,0.4463
S2482,0.4445,0.8077,0.0305
S2483,0.4198,0.468,0.2933
S2484,0.7472,0.2567,0.6584
S2485,0.7439,0.4809,0.8777
S2486,0.6574,0.1887,0.6944
S2487,0.7322,0.6725,0.6145
S2488,0.5378,0.7168,0.4036
S2489,0.3835,0.6742,0.522
S2490,0.4008,0.3042,0.7425
S2491,0.4677,0.664,0.6086
S2492,0.4768,0.8565,0.5262
S2493,0.6327,0.3106,0.5813
S2494,0.984,0.3236,0.6413
S2495,0.3818,0.8133,0.6026
S2496,0.602,0.2394,0.6347
S2497,0.4571,0.6651,0.4932
S2498,0.9307,0.3739,0.5735
S2499,0.4161,0.7241,0.5123
S2500,0.6665,0.7462,0.1057
S2501,0.3671,0.8245,1.0
S2502,0.4968,0.2717,0.821
S2503,0.3456,0.6883,0.5967
S2504,0.6464,0.1861,0.5332
S2505,0.6611,0.04,0.6719
S2506,0.9133,0.3508,0.6723
S2507,0.2972,0.4347,0.4787
S2508,0.7861,0.0484,0.5837
S2509,1.0,0.6151,0.9004
S2510,0.8697,0.3963,0.6929
S2511,0.6122,0.4283,0.7526
S2512,0.9704,0.4763,0.7601
S2513,0.6796,0.8433,0.1227
S2514,0.9481,0.3116,0.6581
S2515,0.3035,0.4673,0.2525
S2516,0.4189,0.8397,0.5664
S2517,0.6994,0.8321,0.5845
S2518,0.8393,0.3865,0.6223
S2519,0.8209,0.4702,0.493
S2520,0.8717,0.534,0.3785
S2521,0.6504,0.5639,0.6448
S2522,0.6207,0.2836,0.4011
S2523,1.0,0.207,0.7501
S2524,0.4049,0.5131,0.4513
S2525,0.4694,0.5155,0.4984
S2526,0.3554,0.2924,0.6684
S2527,0.3895,0.5283,0.85
S2528,0.754,0.29,0.6358
S2529,0.4801,0.4302,0.8005
S2530,0.8616,0.5303,0.3661
S2531,0.6126,0.5024,0.492
S2532,0.7834,0.2749,0.7934
S2533,0.4606,0.3921,0.7323
S2534,0.6065,0.4665,0.7915
S2535,1.0,0.3446,1.0
S2536,0.5407,0.6781,0.6094
S2537,0.3313,0.3763,0.5674
S2538,0.3618,0.6266,0.7049
S2539,0.3954,0.4251,0.5373
S2540,0.5844,0.473,0.8678
S2541,0.6896,0.3649,0.5982
S2542,0.988,0.0354,0.4617
S2543,0.4673,0.6078,0.6179
S2544,0.819,0.1726,0.7434
S2545,0.5627,0.8924,0.0902
S2546,0.7758,0.4988,0.5661
S2547,0.5781,0.6278,0.79
S2548,0.8869,0.212,0.6595
S2549,0.7829,0.2924,0.9633
S2550,0.806,0.2514,0.5929
S2551,0.6134,0.5992,0.2385
S2552,0.789,0.2917,0.6224
S2553,0.7985,0.4213,0.8283
S2554,0.682,0.6894,0.3439
S2555,0.514,0.5502,0.7087
S2556,0.5768,0.4119,0.8499
S2557,0.7757,0.5777,0.6416
S2558,0.3721,0.8316,0.8705
S2559,0.6377,0.2606,0.6199
S2560,0.5405,0.272,0.3239
S2561,0.796,0.4992,0.6318
S2562,0.4141,0.4235,0.6119
S2563,0.4621,0.447,0.1896
S2564,0.3663,0.7474,0.6432
S2565,0.0932,0.2896,0.6715
S2566,1.0,0.1074,0.6345
S2567,0.2897,0.5372,0.3784
S2568,0.4507,0.2307,0.4802
S2569,0.9514,0.1662,0.5849
S2570,0.4664,0.4988,0.7053
S2571,0.5957,0.5931,0.3372
S2572,0.8429,0.2668,0.3082
S2573,0.4542,0.821,0.4601
S2574,0.6179,0.3476,0.4868
S2575,0.9118,0.4251,0.6758
S2576,0.643,0.7502,0.5041
S2577,0.5421,0.206,0.3689
S2578,0.6861,0.6425,0.5046
S2579,0.5378,0.9357,0.5078
S2580,0.6206,0.5324,0.5541
S2581,0.9462,0.317,0.9732
S2582,0.686,0.4808,0.6152
S2583,0.8384,0.074,0.7722
S2584,0.7561,0.296,0.5639
S2585,0.5321,0.8688,0.7297
S2586,1.0,0.314,0.6962
S2587,0.3225,0.8342,0.6029
S2588,0.75,0.4829,0.8937
S2589,0.5128,0.6612,0.632
S2590,0.2544,0.2109,0.4189
S2591,0.4256,0.5248,0.4964
S2592,0.9269,0.1251,0.7836
S2593,0.75,0.313,0.3927
S2594,0.5577,0.3993,0.4645
S2595,0.7126,0.5328,0.4409
S2596,0.9381,0.3492,0.3682
S2597,0.5211,0.4249,0.2632
S2598,0.8378,0.4324,0.4548
S2599,0.3892,0.5092,0.4787
S2600,0.4788,0.5833,0.4919
S2601,0.8336,0.6638,0.5412
S2602,0.7282,0.6676,0.7469
S2603,0.682,0.2991,0.5692
S2604,0.5658,0.2894,0.9643
S2605,0.3108,0.7982,0.5142
S2606,0.3368,0.5867,0.5891
S2607,0.5054,0.4083,0.3818
S2608,0.432,0.2365,0.6797
S2609,0.4067,0.6009,0.6077
S2610,0.973,0.4269,0.3397
S2611,0.4034,0.417,0.5069
S2612,0.3189,0.7219,0.431
S2613,0.721,0.3505,0.359
S2614,0.5108,0.4229,0.4991
S2615,0.7709,0.5303,0.4802
S2616,0.5193,0.3197,0.6311
S2617,0.8472,0.1176,0.4597
S2618,0.5667,0.6325,1.0
S2619,0.6672,0.4991,0.9259
S2620,0.342,0.7229,0.4373
S2621,0.5623,0.4824,0.2353
S2622,0.6136,0.4528,0.4565
S2623,0.7112,0.5126,0.1623
S2624,0.6812,0.3369,0.3453
S2625,0.7348,0.6114,0.4831
S2626,0.5967,0.821,0.5143
S2627,0.4732,0.6716,0.6848
S2628,0.2982,0.5975,0.3069
S2629,0.2783,0.7769,0.4157
S2630,0.3637,0.604,0.2014
S2631,0.8416,0.227,0.5685
S2632,0.5976,0.375,0.4326
S2633,0.4605,0.5857,0.6613
S2634,0.484,0.4475,0.6864
S2635,0.6408,0.5878,0.5818
S2636,0.5151,0.6941,0.3259
S2637,0.3475,0.7821,0.3811
S2638,0.4667,0.4825,0.5288
S2639,0.6107,0.5184,0.3731
S2640,0.6189,0.4373,0.2545
S2641,0.6714,0.4525,0.6834
S2642,0.8272,0.0,0.8975
S2643,0.5733,0.3608,0.4343
S2644,0.3919,0.5172,0.5826
S2645,0.7525,0.5912,0.2977
S2646,0.4878,0.6812,0.6314
S2647,0.6796,0.7621,0.2468
S2648,0.0,0.5273,0.683
S2649,0.5393,0.2067,0.6966
S2650,0.4166,0.7158,0.5411
S2651,0.3394,0.8075,0.2665
S2652,0.6959,0.4339,0.7756
S2653,0.9495,0.6537,0.229
S2654,0.1823,0.775,0.4893
S2655,1.0,0.411,0.4049
S2656,0.5735,0.0,1.0
S2657,0.4231,0.6874,0.4096
S2658,0.0877,0.4,0.1164
S2659,0.4664,0.3295,0.3815
S2660,1.0,0.1816,0.558
S2661,0.6737,0.2862,0.649
S2662,0.6678,0.3595,0.337
S2663,0.55,0.8468,0.6342
S2664,0.7955,0.3184,0.6667
S2665,0.68,0.2226,0.4322
S2666,0.3742,0.6895,0.6756
S2667,0.8916,0.8167,0.4137
S2668,0.4283,0.6224,0.1381
S2669,0.5383,0.5825,0.4358
S2670,0.7365,0.4441,0.6634
S2671,0.4601,0.6632,0.5281
S2672,1.0,0.658,0.8383
S2673,0.6923,0.4532,0.463
S2674,0.8454,0.1049,0.6146
S2675,0.8433,0.1878,0.4166
S2676,0.2724,0.7461,0.272
S2677,0.4681,0.7969,0.4258
S2678,0.7761,0.3651,0.6628
S2679,0.5891,0.3215,0.7045
S2680,0.8033,0.4688,0.3466
S2681,0.2794,0.2959,0.6225
S2682,0.6628,0.3176,0.4523
S2683,1.0,0.4975,1.0
S2684,0.5675,0.2584,0.5261
S2685,0.5586,0.2425,0.6498
S2686,0.8913,0.5528,0.8404
S2687,0.5487,0.7403,0.7566
S2688,0.1517,1.0,0.5147
S2689,0.7207,0.6202,0.5193
S2690,0.3826,0.3543,0.31
S2691,0.8862,0.3309,0.8674
S2692,0.9277,0.2868,0.7022
S2693,0.5783,0.7449,0.3968
S2694,0.5219,0.5131,0.7299
S2695,0.4892,0.7114,0.4614
S2696,0.5633,0.7532,0.5517
S2697,0.7103,0.5817,0.2282
S2698,0.5836,0.5012,0.6978
S2699,0.7041,0.8137,0.3237
S2700,0.3537,0.5018,0.7793
S2701,0.6239,0.1631,0.7618
S2702,0.6577,0.6119,0.3392
S2703,0.5171,0.9167,0.4346
S2704,0.6807,0.3706,0.5648
S2705,0.6957,0.5649,0.6872
S2706,0.8997,0.258,0.6958
S2707,0.4127,0.3707,0.6884
S2708,0.6972,0.4028,0.443
S2709,0.1179,0.3785,0.8388
S2710,0.7544,0.6858,0.2744
S2711,0.5683,0.6777,0.4821
S2712,0.3482,0.7707,0.2293
S2713,0.5542,0.7559,0.4366
S2714,0.4726,0.5935,0.6317
S2715,0.5985,0.3011,0.2451
S2716,1.0,0.541,0.601
S2717,0.5652,0.4263,0.6236
S2718,0.301,0.6849,0.7817
S2719,0.4887,0.4937,0.7423
S2720,0.504,0.4883,0.6079
S2721,0.4585,0.5884,0.4383
S2722,0.7975,0.153,0.6089
S2723,0.5645,0.423,0.5105
S2724,0.3493,0.2653,0.4217
S2725,0.6379,0.1605,0.3495
S2726,0.6543,0.4723,0.5093
S2727,0.8609,0.1821,0.8167
S2728,0.8065,0.7416,0.6925
S2729,0.4229,0.7489,0.4559
S2730,0.4817,0.5334,0.6447
S2731,0.763,0.2973,0.8568
S2732,0.5395,0.4889,0.0158
S2733,0.5592,0.3698,0.7484
S2734,0.677,0.6413,0.521
S2735,0.3954,0.9962,0.834
S2736,0.3135,0.3707,0.3436
S2737,0.3718,0.503,0.4672
S2738,0.5888,0.6765,0.384
S2739,0.6074,0.3456,0.3837
S2740,0.5443,0.4485,0.9168
S2741,0.5088,0.8759,0.2622
S2742,0.6838,0.6183,0.6179
S2743,0.4473,0.5513,0.8532
S2744,0.6585,0.5676,0.5912
S2745,0.6832,0.207,1.0
S2746,0.7068,0.3736,0.4934
S2747,0.8886,0.391,0.6269
S2748,0.3707,0.3058,0.598
S2749,0.7164,0.2571,0.7287
S2750,0.3077,0.6934,0.5466
S2751,0.3848,0.8262,0.4872
S2752,0.6484,0.3846,0.6714
S2753,0.8557,0.3743,0.4204
S2754,0.2907,0.9803,0.6076
S2755,0.868,0.3268,0.7093
S2756,0.5272,0.4705,0.6999
S2757,0.3146,0.6989,0.2998
S2758,0.6763,0.4759,0.8389
S2759,1.0,0.5015,0.8941
S2760,0.6822,0.6542,0.3339
S2761,0.6838,0.4573,0.5504
S2762,0.7375,0.5968,0.3532
S2763,0.42,0.5343,0.705
S2764,0.8153,0.6251,0.8303
S2765,0.3901,0.8956,0.4791
S2766,0.5894,0.4972,0.3122
S2767,0.198,0.4379,0.354
S2768,0.4877,0.539,0.2254
S2769,0.6963,0.6756,0.6503
S2770,0.4879,0.2189,0.402
S2771,0.7165,0.4208,0.6805
S2772,0.5841,0.6773,0.4152
S2773,0.9418,0.1763,0.6903
S2774,0.6618,0.5796,0.9409
S2775,1.0,0.5035,1.0
S2776,0.1612,0.4314,0.4611
S2777,0.2059,0.7373,0.4861
S2778,0.4284,0.3907,0.4473
S2779,0.8334,0.3334,0.3701
S2780,0.4901,0.1681,0.5327
S2781,0.6219,0.7581,0.4579
S2782,0.9336,0.2218,0.3698
S2783,0.704,0.3906,0.2819
S2784,0.8068,0.3644,0.6861
S2785,0.3417,0.4455,0.5753
S2786,0.5223,0.4048,0.9994
S2787,0.6488,0.1599,0.7148
S2788,0.9008,0.3834,0.6695
S2789,0.5822,0.4989,0.4023
S2790,0.8085,0.7429,0.5901
S2791,0.4616,0.5513,0.6839
S2792,0.9099,0.1634,0.4706
S2793,0.632,0.6263,0.6675
S2794,0.3184,0.7363,0.5813
S2795,0.7901,0.3535,0.5273
S2796,0.5048,0.5122,0.5071
S2797,0.9834,0.3884,0.81
S2798,0.7705,0.519,0.6586
S2799,0.4899,0.3481,0.6864
S2800,0.7134,0.4384,0.5587
S2801,0.4726,0.7174,0.5993
S2802,0.6748,0.6756,0.6065
S2803,0.5214,0.3114,0.7209
S2804,0.4909,0.0,0.6837
S2805,0.8254,0.549,0.627
S2806,0.6918,0.9652,0.349
S2807,0.6798,0.5487,0.322
S2808,0.7696,0.3864,1.0
S2809,1.0,0.1152,0.3256
S2810,0.6115,0.824,0.4235
S2811,0.9811,0.3871,0.6457
S2812,0.238,0.8439,0.5704
S2813,0.8012,0.8047,0.4115
S2814,0.5171,0.371,0.2802
S2815,0.9166,0.0475,0.8598
S2816,0.4228,0.8108,0.4955
S2817,0.5445,0.72,0.5716
S2818,0.5316,0.2115,0.6866
S2819,0.7152,0.5749,0.3504
S2820,0.8932,0.235,0.8668
S2821,0.8077,0.4205,0.813
S2822,0.599,0.6722,0.7129
S2823,1.0,0.2065,0.5764
S2824,0.4003,0.3914,0.6552
S2825,0.6792,0.4376,0.5657
S2826,0.6955,0.2818,0.6154
S2827,0.5021,0.3271,0.8868
S2828,0.2251,0.6812,0.224
S2829,0.6678,0.6059,0.5015
S2830,0.2398,0.3913,0.5432
S2831,0.4201,0.8604,0.2625
S2832,0.7985,0.5224,0.6467
S2833,0.7841,0.6306,0.8167
S2834,0.5356,0.6479,0.51
S2835,0.559,0.3505,0.3223
S2836,0.7665,0.2999,0.4079
S2837,0.9226,0.3604,0.791
S2838,0.8888,0.5826,0.3867
S2839,0.2722,0.6139,0.3673
S2840,0.2844,0.5978,0.3686
S2841,0.7683,0.351,0.7116
S2842,0.9764,0.4238,0.8874
S2843,0.5387,0.8598,0.7508
S2844,0.5319,0.7002,0.628
S2845,0.8444,0.1256,0.7
S2846,0.6335,0.8412,0.3579
S2847,1.0,0.1335,0.3875
S2848,0.8936,0.1824,0.7237
S2849,0.8656,0.5534,0.5479
S2850,0.4801,0.4392,0.8733
S2851,0.5312,0.4696,0.3706
S2852,0.5971,0.436,0.7479
S2853,0.6572,0.4822,0.8048
S2854,0.9662,0.4658,0.1581
S2855,0.8329,0.6072,0.6803
S2856,0.7698,0.7084,0.2215
S2857,0.607,0.1251,0.587
S2858,0.5583,0.6394,0.6923
S2859,0.7561,0.3582,0.5336
S2860,0.3453,0.7022,0.2695
S2861,0.7804,0.548,0.6672
S2862,0.7967,0.5341,0.6256
S2863,0.7046,0.2596,0.7429
S2864,0.9239,0.3556,0.9449
S2865,0.951,0.7311,0.5746
S2866,0.6151,0.9107,0.4636
S2867,0.5261,0.4413,0.5859
S2868,0.874,0.4151,0.2353
S2869,0.355,0.5424,0.7822
S2870,0.7464,0.7482,0.4196
S2871,0.8091,0.2413,0.6844
S2872,0.565,0.5427,0.4056
S2873,0.7119,0.613,0.4949
S2874,0.4984,0.4014,0.6626
S2875,0.8798,0.0771,0.8675
S2876,0.2121,0.5356,0.7028
S2877,0.7616,0.5835,0.587
S2878,0.235,0.3867,0.5419
S2879,0.7898,0.2526,0.663
S2880,0.8181,0.4003,0.6004
S2881,0.2076,0.6574,0.3442
S2882,0.4984,0.7048,0.506
S2883,0.6747,0.4212,0.2988
S2884,0.4224,0.7996,0.5899
S2885,0.8235,0.1573,0.4957
S2886,0.5124,0.5859,0.523
S2887,0.6495,0.4453,0.5947
S2888,0.4719,0.5749,0.6484
S2889,0.4772,0.636,0.5099
S2890,1.0,0.1379,0.7803
S2891,0.1234,0.8015,0.2584
S2892,0.5973,0.1071,0.3732
S2893,0.8027,0.498,0.3574
S2894,0.6007,0.4831,0.5395
S2895,0.8425,0.3517,0.7045
S2896,0.4646,0.4707,0.6197
S2897,0.9592,0.0,0.6937
S2898,0.8273,0.51,0.4285
S2899,0.4269,0.7156,0.7973
S2900,0.1901,0.5495,0.3559
S2901,1.0,0.4311,0.8399
S2902,0.9173,0.0794,1.0
S2903,0.5064,0.4965,0.0203
S2904,0.8548,0.5546,0.5859
S2905,0.7135,0.2953,0.71
S2906,0.39,0.6802,0.5571
S2907,0.6017,0.5399,1.0
S2908,0.5474,0.0752,0.5305
S2909,0.8385,0.703,0.5167
S2910,0.6821,0.5897,0.2055
S2911,0.6967,0.4593,0.7744
S2912,0.6442,0.5348,0.5504
S2913,0.5646,0.4028,0.5765
S2914,0.4639,0.8876,0.5373
S2915,0.4463,1.0,0.6351
S2916,0.5496,0.2991,0.8538
S2917,0.4625,0.555,0.2222
S2918,0.9274,1.0,0.4232
S2919,0.8977,0.3878,0.4199
S2920,0.855,0.8189,0.4177
S2921,0.5616,0.339,0.6526
S2922,0.8031,0.4393,1.0
S2923,0.6159,0.5287,0.4278
S2924,0.7225,0.6278,0.5245
S2925,0.5728,0.5363,0.4949
S2926,0.843,0.2202,0.6678
S2927,0.8011,0.398,0.4896
S2928,0.7404,0.7269,0.4
S2929,0.6026,0.4787,0.801
S2930,0.5226,0.6237,0.3194
S2931,0.5933,0.2962,0.584
S2932,0.7445,0.5632,0.479
S2933,0.8466,0.3112,0.7037
S2934,0.7897,0.7621,0.6907
S2935,0.1721,0.6449,0.7352
S2936,0.8369,0.5036,0.5441
S2937,0.6886,0.347,0.753
S2938,0.6396,0.3829,0.5404
S2939,0.51,0.4706,0.63
S2940,0.1069,0.8822,0.2432
S2941,0.6865,0.2639,0.9455
S2942,0.5709,0.6539,0.5731
S2943,0.326,0.4598,0.5717
S2944,0.3743,0.721,0.8211
S2945,0.2859,0.4529,0.7919
S2946,0.7156,0.7257,0.4748
S2947,0.8438,0.1996,0.5883
S2948,0.6538,0.0408,0.4776
S2949,0.4431,0.6975,0.3829
S2950,0.2308,0.6797,0.2595
S2951,0.4912,0.4896,0.6766
S2952,0.8499,0.5673,0.682
S2953,0.713,0.0,0.486
S2954,0.671,0.5089,0.6949
S2955,0.3344,0.5677,0.5018
S2956,0.5275,0.7683,0.604
S2957,0.6312,0.2669,0.6748
S2958,0.8413,0.2066,0.9265
S2959,0.5209,0.3,0.5524
S2960,0.6038,0.0,1.0
S2961,0.3929,0.194,0.7832
S2962,0.573,0.5793,0.5466
S2963,0.8116,0.4849,0.5088
S2964,0.3522,0.7891,0.2394
S2965,0.5448,0.5633,0.5855
S2966,0.7338,0.3983,0.6281
S2967,0.7128,0.7081,0.4091
S2968,0.5363,0.6364,0.4258
S2969,0.847,0.0315,0.9323
S2970,0.591,0.0,0.6838
S2971,0.928,0.3083,0.7654
S2972,0.9162,0.6163,0.7937
S2973,0.2141,0.7024,0.3906
S2974,0.8404,0.366,0.614
S2975,1.0,0.0671,0.5836
S2976,0.9862,0.3559,0.7779
S2977,0.9405,0.2186,0.5595
S2978,0.275,0.7199,0.4233
S2979,0.9081,0.5543,0.5241
S2980,0.7861,0.5818,0.5192
S2981,0.3944,0.5797,0.5248
S2982,0.7775,0.5926,0.3842
S2983,0.8131,0.8301,0.4325
S2984,0.8982,0.6015,0.6476
S2985,0.7363,0.3741,0.4427
S2986,0.4672,0.3826,0.5046
S2987,0.4831,0.6288,0.4536
S2988,0.8278,0.3694,0.8662
S2989,0.4934,0.34,0.4587
S2990,0.6936,0.9348,0.4212
S2991,0.5761,0.7269,0.2501
S2992,0.4644,0.7305,0.7394
S2993,0.8151,0.6621,0.6654
S2994,0.5284,0.2363,0.4941
S2995,0.6741,0.4605,0.4671
S2996,0.4022,0.8639,0.4989
S2997,0.7997,0.4083,0.3168
S2998,0.1706,0.509,0.3008
S2999,0.3303,0.4164,0.4385
S3000,0.3446,0.4586,0.6432
S3001,0.5684,0.6767,0.2497
S3002,0.7877,0.362,0.5645
S3003,0.7355,0.6255,0.6161
S3004,0.4338,0.6096,0.9518
S3005,0.6351,0.4761,0.68
S3006,0.6193,0.5234,0.6253
S3007,0.7822,0.1844,0.1576
S3008,0.4925,0.3275,0.3891
S3009,0.7211,0.5381,0.2766
S3010,0.4054,0.5976,0.49
S3011,0.5331,0.428,0.5437
S3012,0.4391,0.444,0.331
S3013,0.5465,0.3115,0.9105
S3014,0.5208,0.3484,0.6529
S3015,0.1142,0.8955,0.5579
S3016,0.8621,0.4441,0.8178
S3017,1.0,0.3667,0.5019
S3018,0.5286,0.6015,0.2155
S3019,0.7755,0.2596,0.3874
S3020,0.2965,0.8124,0.7745
S3021,0.552,0.4652,0.5823
S3022,0.9208,0.3068,0.649
S3023,0.5526,0.3967,0.2379
S3024,0.4084,0.4969,0.2834
S3025,0.5271,0.3176,0.6861
S3026,0.5521,0.3279,1.0
S3027,0.4267,0.2794,0.2789
S3028,0.8393,0.5595,0.4386
S3029,0.8816,0.5584,0.6988
S3030,0.3882,0.476,0.3765
S3031,0.6053,0.4584,0.7411
S3032,0.3332,0.9082,0.2937
S3033,0.2246,0.4533,0.9238
S3034,0.5556,0.4194,0.4915
S3035,0.2316,0.7285,0.5164
S3036,0.7594,0.7446,0.6842
S3037,0.9614,0.3629,0.6909
S3038,0.7819,0.6035,0.2571
S3039,0.1988,0.4469,0.5632
S3040,0.3443,1.0,0.5037
S3041,0.3256,0.3873,0.3907
S3042,1.0,0.1468,0.4875
S3043,0.7616,0.4327,0.2307
S3044,0.6353,0.6485,0.7316
S3045,0.298,0.266,0.2991
S3046,0.5628,0.3187,0.2644
S3047,0.3373,0.7101,0.981
S3048,0.396,0.6766,0.59
S3049,0.464,0.7422,0.3617
S3050,0.4046,0.5082,0.5563
S3051,1.0,0.3686,0.5209
S3052,0.5027,0.7604,0.2879
